size	miss_ratio_lru	miss_ratio_lip	miss_ratio_rnd	miss_ratio_fif	cpi_lru		cpi_lip		cpi_rnd		cpi_fifo
256	41.092		45.146		43.257		42.693		140.976		154.886		148.403		146.469
512	33.848		37.092		36.510		35.725		116.124		127.252		125.256		122.563
1024	27.693		25.837		28.131		29.243		95.008		88.641		96.510		100.325
2048	15.746		17.245		17.185		17.412		54.022		59.162		58.959		59.736
4096	9.970		12.070		11.628		11.146		34.204		41.411		39.892		38.240
8192	8.729		9.604		9.854		9.396		29.947		32.950		33.807		32.235
16384	8.209		8.500		8.891		8.495		28.163		29.161		30.504		29.144
32768	8.003		8.201		8.255		8.086		27.457		28.137		28.322		27.740
65536	7.712		7.813		7.898		7.841		26.459		26.803		27.095		26.901
