size	miss_ratio_lru	miss_ratio_lip	miss_ratio_rnd	miss_ratio_fif	cpi_lru		cpi_lip		cpi_rnd		cpi_fifo
256	22.516		24.936		24.370		23.326		94.484		104.642		102.263		97.885
512	18.124		19.365		19.495		19.059		76.056		81.261		81.808		79.976
1024	14.635		13.973		15.134		15.655		61.415		58.634		63.509		65.692
2048	8.626		9.387		9.314		9.547		36.197		39.391		39.084		40.061
4096	5.361		6.253		6.362		5.979		22.499		26.240		26.698		25.090
8192	4.659		5.091		5.250		5.004		19.550		21.365		22.030		20.996
16384	4.362		4.510		4.768		4.520		18.305		18.925		20.008		18.969
32768	4.236		4.347		4.377		4.280		17.774		18.243		18.366		17.959
65536	4.085		4.131		4.181		4.155		17.143		17.333		17.545		17.434
