size	miss_ratio_lru	miss_ratio_lip	miss_ratio_rnd	miss_ratio_fif	cpi_lru		cpi_lip		cpi_rnd		cpi_fifo
256	41.961		46.341		44.651		43.221		143.755		158.761		152.972		148.072
512	33.910		36.235		36.958		35.595		116.174		124.140		126.616		121.946
1024	26.873		25.898		27.735		28.995		92.065		88.725		95.017		99.335
2048	15.476		16.847		16.968		17.171		53.020		57.717		58.131		58.827
4096	9.957		11.677		11.752		11.114		34.110		40.005		40.261		38.076
8192	8.732		9.599		9.782		9.362		29.916		32.885		33.511		32.075
16384	8.192		8.483		8.827		8.483		28.065		29.061		30.242		29.061
32768	7.991		8.195		8.300		8.071		27.378		28.074		28.435		27.651
65536	7.693		7.809		7.907		7.824		26.356		26.752		27.087		26.805
