size	miss_ratio_lru	miss_ratio_lip	miss_ratio_rnd	miss_ratio_fif	cpi_lru		cpi_lip		cpi_rnd		cpi_fifo
256	40.752		44.821		42.892		42.297		139.011		152.892		146.310		144.282
512	33.684		36.934		36.290		35.552		114.903		125.987		123.793		121.275
1024	27.575		25.715		27.955		29.123		94.064		87.718		95.358		99.344
2048	15.660		17.171		17.187		17.323		53.417		58.575		58.627		59.090
4096	9.914		12.003		11.588		11.078		33.820		40.944		39.528		37.788
8192	8.672		9.548		9.843		9.335		29.580		32.570		33.575		31.844
16384	8.157		8.449		8.825		8.436		27.823		28.820		30.105		28.776
32768	7.952		8.149		8.280		8.031		27.124		27.797		28.243		27.395
65536	7.659		7.775		7.875		7.788		26.127		26.521		26.862		26.564
