size	miss_ratio_lru	miss_ratio_lip	miss_ratio_rnd	miss_ratio_fif	cpi_lru		cpi_lip		cpi_rnd		cpi_fifo
256	24.898		26.136		27.985		27.339		102.987		108.107		115.755		113.083
512	17.101		18.753		19.004		18.478		70.736		77.567		78.606		76.430
1024	13.284		12.611		13.782		14.365		54.945		52.161		57.005		59.420
2048	7.601		8.272		8.269		8.427		31.440		34.214		34.204		34.855
4096	4.710		5.495		5.592		5.260		19.483		22.728		23.132		21.757
8192	4.102		4.495		4.641		4.401		16.966		18.594		19.196		18.205
16384	3.852		3.981		4.180		3.987		15.931		16.466		17.292		16.490
32768	3.740		3.839		3.877		3.778		15.470		15.878		16.038		15.625
65536	3.608		3.649		3.708		3.669		14.925		15.095		15.338		15.178
