size	miss_ratio_lru	miss_ratio_lip	miss_ratio_rnd	miss_ratio_fif	cpi_lru		cpi_lip		cpi_rnd		cpi_fifo
256	40.844		45.133		44.034		42.096		140.314		155.048		151.273		144.616
512	33.313		35.605		35.807		34.983		114.441		122.314		123.012		120.180
1024	26.947		25.687		27.799		28.828		92.573		88.246		95.498		99.035
2048	15.859		17.275		16.998		17.572		54.483		59.346		58.394		60.366
4096	9.808		11.447		11.627		10.949		33.695		39.323		39.944		37.614
8192	8.539		9.360		9.660		9.165		29.333		32.156		33.185		31.484
16384	8.011		8.286		8.687		8.289		27.522		28.466		29.843		28.474
32768	7.776		7.982		8.044		7.855		26.714		27.420		27.633		26.986
65536	7.502		7.583		7.700		7.630		25.771		26.051		26.451		26.213
