size	miss_ratio_lru	miss_ratio_lip	miss_ratio_rnd	miss_ratio_fif	cpi_lru		cpi_lip		cpi_rnd		cpi_fifo
256	30.390		33.520		32.260		31.199		114.054		125.802		121.073		117.090
512	24.190		25.968		26.396		25.406		90.784		97.460		99.064		95.349
1024	19.129		18.521		19.779		20.641		71.791		69.508		74.231		77.466
2048	11.044		12.077		12.350		12.245		41.447		45.327		46.348		45.957
4096	7.114		8.348		8.284		7.939		26.697		31.331		31.091		29.795
8192	6.244		6.856		7.048		6.690		23.435		25.731		26.450		25.107
16384	5.857		6.062		6.284		6.065		21.981		22.749		23.585		22.763
32768	5.715		5.857		5.934		5.773		21.447		21.981		22.269		21.666
65536	5.503		5.585		5.649		5.596		20.652		20.960		21.200		21.001
