size	miss_ratio_lru	miss_ratio_lip	miss_ratio_rnd	miss_ratio_fif	cpi_lru		cpi_lip		cpi_rnd		cpi_fifo
256	1.085		1.075		1.489		1.306		5.822		5.769		7.991		7.008
512	0.846		0.833		0.939		0.934		4.540		4.471		5.040		5.012
1024	0.290		0.277		0.296		0.450		1.555		1.488		1.591		2.416
2048	0.006		0.007		0.008		0.008		0.034		0.036		0.043		0.045
4096	0.005		0.006		0.006		0.006		0.028		0.030		0.034		0.032
8192	0.005		0.005		0.005		0.005		0.026		0.027		0.029		0.028
16384	0.005		0.005		0.005		0.005		0.026		0.026		0.027		0.026
32768	0.005		0.005		0.005		0.005		0.025		0.025		0.026		0.026
65536	0.005		0.005		0.004		0.005		0.025		0.025		0.023		0.025
