size	miss_ratio_lru	miss_ratio_lip	miss_ratio_rnd	miss_ratio_fif	cpi_lru		cpi_lip		cpi_rnd		cpi_fifo
256	22.852		25.130		24.043		23.718		90.283		99.280		94.986		93.704
512	18.885		20.712		20.367		19.932		74.610		81.825		80.464		78.745
1024	15.464		14.418		15.678		16.334		61.093		56.963		61.938		64.530
2048	8.789		9.626		9.475		9.715		34.721		38.028		37.433		38.380
4096	5.562		6.734		6.563		6.216		21.975		26.604		25.929		24.556
8192	4.866		5.357		5.499		5.238		19.224		21.164		21.726		20.693
16384	4.577		4.741		4.955		4.734		18.084		18.731		19.576		18.702
32768	4.463		4.573		4.681		4.507		17.630		18.067		18.492		17.806
65536	4.299		4.363		4.421		4.371		16.983		17.239		17.466		17.267
