size	miss_ratio_lru	miss_ratio_lip	miss_ratio_rnd	miss_ratio_fif	cpi_lru		cpi_lip		cpi_rnd		cpi_fifo
256	42.418		46.894		45.135		43.686		144.430		159.672		153.684		148.751
512	34.335		36.680		37.433		36.039		116.909		124.894		127.458		122.711
1024	27.211		26.221		28.089		29.358		92.652		89.281		95.642		99.963
2048	15.660		17.046		17.062		17.388		53.322		58.042		58.095		59.204
4096	10.071		11.811		11.905		11.243		34.291		40.218		40.537		38.283
8192	8.828		9.703		9.904		9.469		30.059		33.040		33.723		32.241
16384	8.281		8.573		8.917		8.573		28.196		29.189		30.361		29.189
32768	8.080		8.281		8.390		8.161		27.513		28.196		28.568		27.788
65536	7.778		7.895		7.986		7.911		26.483		26.883		27.193		26.936
