size	miss_ratio_lru	miss_ratio_lip	miss_ratio_rnd	miss_ratio_fif	cpi_lru		cpi_lip		cpi_rnd		cpi_fifo
256	40.707		44.771		42.865		42.251		139.415		153.334		146.804		144.700
512	33.646		36.892		36.249		35.517		115.233		126.347		124.147		121.640
1024	27.545		25.685		27.921		29.091		94.337		87.965		95.625		99.631
2048	15.645		17.155		17.173		17.306		53.580		58.751		58.813		59.268
4096	9.907		11.993		11.575		11.069		33.929		41.072		39.644		37.908
8192	8.666		9.541		9.833		9.328		29.678		32.676		33.675		31.948
16384	8.151		8.443		8.811		8.430		27.916		28.916		30.178		28.872
32768	7.934		8.128		8.318		8.016		27.171		27.837		28.486		27.452
65536	7.655		7.755		7.877		7.783		26.216		26.558		26.978		26.654
