size	miss_ratio_lru	miss_ratio_lip	miss_ratio_rnd	miss_ratio_fif	cpi_lru		cpi_lip		cpi_rnd		cpi_fifo
256	42.492		46.969		45.217		43.763		144.587		159.821		153.861		148.913
512	34.394		36.725		37.493		36.101		117.032		124.964		127.576		122.841
1024	27.254		26.265		28.084		29.403		92.737		89.371		95.562		100.048
2048	15.687		17.073		17.107		17.412		53.377		58.094		58.210		59.249
4096	10.087		11.828		11.894		11.262		34.323		40.248		40.470		38.321
8192	8.842		9.719		9.910		9.482		30.086		33.071		33.719		32.263
16384	8.294		8.586		8.931		8.586		28.221		29.216		30.388		29.216
32768	8.093		8.294		8.401		8.174		27.537		28.221		28.585		27.812
65536	7.790		7.907		8.001		7.923		26.507		26.906		27.226		26.960
