size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       49.06500      40.11000      36.27900      22.30700      17.82600      0.00000       88.10700      72.02600      65.14700      40.05800      32.01100      0.00000      
2048       34.69700      38.93800      34.90200      18.09900      5.08900       7.51600       62.30600      69.92100      62.67400      32.50000      9.13800       13.49600     
4096       25.12400      24.66300      32.84100      15.57500      2.68900       2.61400       45.11500      44.28700      58.97200      27.96900      4.82900       4.69400      
8192       12.37000      9.87800       13.01800      14.60900      2.05700       1.54400       22.21300      17.73800      23.37600      26.23300      3.69400       2.77300      
16384      10.81200      0.96400       1.04700       1.42100       1.68500       1.49300       19.41500      1.73000       1.87900       2.55100       3.02500       2.68100      
32768      10.61100      0.54700       0.40600       0.57900       0.92200       1.12200       19.05500      0.98200       0.72800       1.03900       1.65600       2.01500      
65536      0.53500       0.46400       0.37400       0.38400       0.56500       0.91500       0.96100       0.83300       0.67200       0.69000       1.01400       1.64300      
131072     0.46300       0.36300       0.36300       0.36300       0.37200       0.54900       0.83100       0.65100       0.65200       0.65200       0.66700       0.98700      
262144     0.38400       0.34000       0.35400       0.35500       0.35600       0.36500       0.68900       0.61100       0.63600       0.63800       0.63900       0.65500      
524288     0.29200       0.23800       0.23600       0.22800       0.22800       0.22800       0.52400       0.42800       0.42400       0.40900       0.40900       0.40900      
1048576    0.23000       0.22100       0.20300       0.19900       0.19800       0.19800       0.41200       0.39600       0.36500       0.35600       0.35500       0.35500      
2097152    0.18700       0.17200       0.17200       0.17200       0.17200       0.17200       0.33500       0.31000       0.30800       0.30800       0.30800       0.30800      
4194304    0.16800       0.16300       0.16300       0.16600       0.16600       0.16600       0.30100       0.29200       0.29200       0.29700       0.29700       0.29700      
8388608    0.14900       0.14900       0.14900       0.15200       0.15200       0.15200       0.26800       0.26800       0.26800       0.27300       0.27300       0.27300      
