size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       28.09800      22.35900      21.13200      21.82200      24.30100      0.00000       93.56300      74.45200      70.36800      72.66500      80.92100      0.00000      
2048       18.86200      15.30900      13.71400      13.77200      14.71000      16.95900      62.80900      50.97600      45.66800      45.85900      48.98100      56.47100     
4096       14.15700      10.28600      9.20000       8.88500       9.65100       10.91100      47.14000      34.25100      30.63500      29.58700      32.13700      36.33100     
8192       10.40100      7.87100       6.96000       7.00800       7.37400       8.17300       34.63300      26.21000      23.17500      23.33800      24.55400      27.21600     
16384      8.11300       6.51300       6.06300       6.01500       6.15200       6.45200       27.01500      21.68800      20.18900      20.02900      20.48400      21.48400     
32768      6.68100       5.32100       5.15400       4.94200       4.91900       5.07400       22.24700      17.71800      17.16200      16.45700      16.37900      16.89500     
65536      4.80000       4.38400       4.06700       4.02800       4.08800       4.23300       15.98300      14.59800      13.54200      13.41300      13.61200      14.09400     
131072     4.07300       3.55800       3.50600       3.59900       3.70300       3.78900       13.56400      11.84700      11.67400      11.98300      12.33100      12.61700     
262144     3.38300       3.16200       3.11800       3.16500       3.29100       3.40300       11.26400      10.52800      10.38300      10.53800      10.96000      11.33300     
524288     2.95700       2.75100       2.75600       2.83000       2.90400       3.01800       9.84800       9.16100       9.17600       9.42500       9.66900       10.05000     
1048576    2.51000       2.34900       2.37100       2.46200       2.56300       2.63900       8.35800       7.82300       7.89500       8.19900       8.53600       8.78900      
2097152    1.90500       1.75300       1.73900       1.77400       1.86400       1.96900       6.34500       5.83700       5.79000       5.90600       6.20800       6.55700      
4194304    1.24400       0.99400       0.84900       0.71800       0.63300       0.61300       4.14400       3.31100       2.82600       2.39200       2.10900       2.04300      
8388608    0.69900       0.44700       0.32500       0.27000       0.24800       0.25000       2.32900       1.49000       1.08300       0.89800       0.82700       0.83300      
