size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       47.59000      34.61700      33.08500      33.08500      34.67500      0.00000       192.92000     140.33100     134.12100     134.12100     140.56400     0.00000      
2048       43.94400      31.17800      27.01500      29.87200      30.00100      32.18300      178.14000     126.39100     109.51100     121.09500     121.61700     130.46200    
4096       38.52800      28.10800      25.52600      25.52100      28.76300      28.88000      156.18600     113.94500     103.47600     103.45700     116.59800     117.07500    
8192       36.95900      25.35500      25.03400      25.12200      25.27400      28.53800      149.82500     102.78500     101.48400     101.83900     102.45500     115.68600    
16384      36.52700      25.14200      22.83800      24.99600      25.09500      25.26000      148.07400     101.92100     92.58000      101.33000     101.72800     102.39700    
32768      25.54000      24.63100      22.61300      22.77200      22.65000      22.29300      103.53300     99.84900      91.66900      92.31500      91.81800      90.37000     
65536      7.76800       12.72500      17.10900      17.04100      16.74700      16.80200      31.49100      51.58400      69.35600      69.08000      67.88800      68.11000     
131072     5.31900       3.31600       8.81500       14.52300      15.38700      16.60200      21.56000      13.44300      35.73600      58.87400      62.37600      67.30000     
262144     4.06200       2.96100       2.97000       8.68700       14.50000      15.36200      16.46500      12.00500      12.03900      35.21400      58.78100      62.27400     
524288     3.48100       2.93900       2.94600       2.95400       8.59700       14.41000      14.11000      11.91300      11.94200      11.97400      34.85100      58.41500     
1048576    2.99800       2.85800       2.87700       2.89400       2.89000       8.23200       12.15300      11.58500      11.66100      11.73300      11.71700      33.37200     
2097152    2.09900       2.11200       2.11000       2.16900       2.23600       2.25900       8.50800       8.56100       8.55500       8.79500       9.06200       9.15900      
4194304    1.64500       1.71300       1.60900       1.61100       1.61100       1.61100       6.66900       6.94200       6.52300       6.52900       6.53000       6.53100      
8388608    0.35100       0.43100       0.46900       0.12700       0.15400       0.15600       1.42300       1.74700       1.90200       0.51600       0.62400       0.63300      
