size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       27.07000      12.52400      10.12200      11.77200      18.96800      0.00000       105.04300     48.60000      39.27800      45.68100      73.60400      0.00000      
2048       22.69500      9.76000       8.84500       9.28200       11.00000      16.70700      88.06600      37.87200      34.32400      36.01700      42.68500      64.83100     
4096       9.59000       7.94100       7.66400       7.79900       8.00000       9.24800       37.21500      30.81300      29.74100      30.26400      31.04300      35.88500     
8192       7.39200       6.36500       6.49900       6.97700       7.07100       7.43200       28.68500      24.69800      25.22000      27.07500      27.43900      28.84100     
16384      5.69600       5.10900       5.23400       5.28300       5.42800       5.47400       22.10200      19.82400      20.30900      20.50000      21.06100      21.24100     
32768      3.16600       3.01700       3.29500       3.70300       3.86500       3.91400       12.28400      11.70800      12.78600      14.36900      14.99700      15.18800     
65536      1.52300       0.82500       0.43100       0.18300       0.14400       0.49500       5.90800       3.20200       1.67200       0.71100       0.55800       1.91900      
131072     0.72800       0.17200       0.12000       0.10200       0.10600       0.11300       2.82500       0.66700       0.46500       0.39500       0.41200       0.43800      
262144     0.33200       0.08300       0.07800       0.08000       0.08200       0.08400       1.28700       0.32300       0.30200       0.30900       0.31700       0.32600      
524288     0.23900       0.06000       0.05300       0.04900       0.04900       0.04900       0.92700       0.23200       0.20700       0.19200       0.19100       0.19100      
1048576    0.09400       0.05200       0.04900       0.04900       0.04900       0.04900       0.36300       0.20200       0.19000       0.19000       0.19100       0.19100      
2097152    0.07200       0.04900       0.04900       0.04900       0.04900       0.04900       0.28000       0.19200       0.19000       0.19000       0.19000       0.19100      
4194304    0.06100       0.04900       0.04900       0.04900       0.04900       0.04900       0.23700       0.19100       0.19000       0.19000       0.19000       0.19000      
8388608    0.05600       0.04900       0.04900       0.04900       0.04900       0.04900       0.21800       0.19000       0.19000       0.19000       0.19000       0.19000      
