size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       30.32600      25.49400      23.93500      25.02900      27.02500      0.00000       101.25300     85.11800      79.91500      83.56700      90.23100      0.00000      
2048       22.64500      18.78800      16.98400      16.33200      16.81600      18.23800      75.60800      62.73000      56.70500      54.53000      56.14400      60.89200     
4096       17.59800      13.14500      11.56000      10.74900      11.22100      12.45500      58.75600      43.88800      38.59500      35.88700      37.46400      41.58400     
8192       12.63000      10.08800      8.65200       8.69600       9.16200       9.99900       42.16900      33.68200      28.88800      29.03500      30.59100      33.38400     
16384      10.02100      7.86100       7.51600       7.55100       7.82900       8.25600       33.45700      26.24500      25.09600      25.21100      26.14100      27.56400     
32768      8.40800       6.84100       6.62600       6.63200       6.73400       6.98200       28.07200      22.84200      22.12300      22.14400      22.48400      23.31000     
65536      7.23100       6.11800       5.93200       5.92100       5.99900       6.13200       24.14400      20.42700      19.80600      19.76900      20.02800      20.47200     
131072     6.23200       5.52900       5.39200       5.39500       5.46500       5.56700       20.80600      18.46200      18.00300      18.01400      18.24700      18.58600     
262144     5.31400       4.93000       4.84000       4.85400       4.92100       5.01700       17.74200      16.45900      16.15900      16.20700      16.43100      16.75200     
524288     4.46000       4.16600       4.08900       4.10500       4.16600       4.24800       14.89200      13.90900      13.65300      13.70700      13.91000      14.18400     
1048576    3.65900       3.25300       3.16500       3.15900       3.19900       3.25700       12.21700      10.86300      10.56600      10.54800      10.68000      10.87600     
2097152    2.69900       2.34800       2.22200       2.18800       2.21400       2.26600       9.01200       7.83900       7.41800       7.30500       7.39200       7.56600      
4194304    1.83100       1.38400       1.21800       1.14100       1.08900       1.09300       6.11300       4.61900       4.06700       3.80900       3.63600       3.65000      
8388608    0.95600       0.59300       0.40100       0.29600       0.24000       0.21500       3.19200       1.98100       1.33900       0.98900       0.80100       0.71700      
