size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       37.71100      34.98100      35.57600      38.71600      47.83200      0.00000       151.36100     140.40400     142.78900     155.39200     191.98300     0.00000      
2048       33.22200      30.79100      30.86500      31.61700      34.31900      42.29800      133.34200     123.58700     123.88400     126.90100     137.74700     169.77000    
4096       29.93200      28.08000      28.10400      28.34800      28.93700      31.17300      120.13900     112.70400     112.79900     113.78000     116.14400     125.11700    
8192       27.70200      26.71700      26.46500      26.78800      27.21800      28.20500      111.18900     107.23400     106.22400     107.52000     109.24400     113.20600    
16384      26.46200      24.32900      23.21400      24.78800      25.12700      25.64100      106.20800     97.65000      93.17400      99.49300      100.85300     102.91600    
32768      25.89500      22.65100      18.37200      17.18200      17.18000      17.27800      103.93500     90.91500      73.73800      68.96200      68.95700      69.35000     
65536      25.10400      20.82300      15.74400      14.53600      14.18600      14.13600      100.75900     83.57500      63.19200      58.34200      56.93800      56.73600     
131072     21.12800      19.14200      11.49500      10.04000      9.01100       8.51000       84.80000      76.83200      46.13600      40.29500      36.16900      34.15700     
262144     7.61300       6.95000       6.35600       2.05900       6.24000       6.63800       30.55700      27.89600      25.51300      8.26400       25.04600      26.64300     
524288     3.65900       0.78600       0.77600       0.85600       0.54800       5.32500       14.68600      3.15600       3.11500       3.43600       2.19900       21.37200     
1048576    1.32500       0.45300       0.43900       0.45400       0.46800       0.38800       5.31600       1.81900       1.76200       1.82400       1.87900       1.55700      
2097152    0.00700       0.00700       0.00800       0.00800       0.01000       0.01100       0.03000       0.02900       0.03100       0.03400       0.04100       0.04300      
4194304    0.00700       0.00600       0.00600       0.00600       0.00600       0.00600       0.02600       0.02500       0.02500       0.02500       0.02500       0.02500      
8388608    0.00600       0.00600       0.00600       0.00600       0.00600       0.00600       0.02500       0.02500       0.02500       0.02500       0.02500       0.02500      
