size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       10.02000      7.58600       7.76000       8.94200       11.39700      0.00000       35.71900      27.04000      27.66100      31.87300      40.62600      0.00000      
2048       8.21600       6.88500       7.05700       7.63000       8.80600       11.23500      29.28600      24.54200      25.15500      27.19900      31.39100      40.04700     
4096       7.04600       6.44000       6.55400       6.84200       7.37700       8.46400       25.11700      22.95500      23.36200      24.38900      26.29700      30.17000     
8192       4.51300       5.26000       5.49900       5.72700       5.91100       6.20700       16.08700      18.75000      19.60300      20.41400      21.07100      22.12500     
16384      3.57200       2.71000       2.55800       2.54800       2.53900       2.54800       12.73200      9.66100       9.11800       9.08300       9.05000       9.08300      
32768      3.03300       2.53700       2.48800       2.48800       2.48900       2.48900       10.81000      9.04400       8.86800       8.87000       8.87100       8.87200      
65536      2.76200       2.48900       2.47700       2.47500       2.47600       2.47600       9.84600       8.87300       8.82900       8.82100       8.82400       8.82500      
131072     2.62700       2.46700       2.46300       2.46500       2.46800       2.46900       9.36600       8.79300       8.78000       8.78700       8.79600       8.80100      
262144     2.50900       2.43900       2.44200       2.44400       2.44700       2.45000       8.94200       8.69500       8.70500       8.71200       8.72200       8.73400      
524288     2.42300       2.37100       2.38300       2.39000       2.39300       2.39700       8.63600       8.45100       8.49500       8.51800       8.53200       8.54300      
1048576    2.15200       2.20600       2.20200       2.22200       2.23100       2.23700       7.67200       7.86200       7.84800       7.92100       7.95300       7.97300      
2097152    1.38200       1.51900       1.63700       1.66800       1.70800       1.72700       4.92500       5.41400       5.83500       5.94400       6.08800       6.15600      
4194304    0.13500       0.18600       0.30200       0.45900       0.52000       0.57000       0.48100       0.66400       1.07700       1.63700       1.85400       2.03400      
8388608    0.00200       0.00200       0.00200       0.00200       0.00200       0.00200       0.00800       0.00700       0.00700       0.00700       0.00700       0.00700      
