size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       34.47300      19.13000      16.04900      15.82000      16.67100      0.00000       106.16800     58.91600      49.42800      48.72200      51.34300      0.00000      
2048       27.36800      10.50000      13.04700      14.95100      15.45600      16.60800      84.28500      32.33600      40.18100      46.04600      47.60100      51.14900     
4096       24.21700      6.27000       6.99200       12.64600      14.90600      15.44100      74.58100      19.30900      21.53400      38.94700      45.90700      47.55300     
8192       20.44400      5.25700       4.38300       6.95800       12.64400      14.88900      62.96300      16.19000      13.49700      21.42700      38.93900      45.85400     
16384      4.17100       3.96700       4.35800       4.36800       6.94900       12.63300      12.84700      12.21700      13.42200      13.45200      21.40000      38.90700     
32768      3.63800       2.23100       3.74000       4.33300       4.34800       6.92700       11.20500      6.87100       11.51900      13.34400      13.39000      21.33300     
65536      3.08700       1.98000       2.06500       3.63200       4.24400       4.25900       9.50700       6.09700       6.35800       11.18700      13.07200      13.11600     
131072     1.97800       1.29900       1.50200       1.77500       3.27400       3.88300       6.09300       4.00100       4.62600       5.46500       10.08200      11.95900     
262144     1.65500       0.82400       0.83300       0.86800       0.92500       2.43400       5.09600       2.53700       2.56700       2.67300       2.84800       7.49600      
524288     1.39100       0.79000       0.78800       0.82500       0.84900       0.92200       4.28400       2.43400       2.42500       2.54100       2.61500       2.84000      
1048576    0.63100       0.60000       0.78500       0.78600       0.82300       0.84700       1.94400       1.84700       2.41900       2.42000       2.53400       2.60800      
2097152    0.61600       0.59300       0.59400       0.78100       0.78100       0.81900       1.89700       1.82700       1.82900       2.40500       2.40600       2.52200      
4194304    0.58400       0.58100       0.58300       0.58500       0.77200       0.77200       1.79800       1.79000       1.79700       1.80300       2.37800       2.37800      
8388608    0.55900       0.55600       0.55900       0.56100       0.56400       0.75000       1.72000       1.71100       1.72000       1.72700       1.73600       2.31100      
