size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       20.67200      14.90200      14.46300      14.49300      4.15100       0.00000       60.73900      43.78600      42.49600      42.58500      11.84200      0.00000      
2048       15.72200      9.89100       9.06400       8.05700       7.21800       6.61500       46.19600      29.06200      26.63100      23.67500      21.20800      19.43700     
4096       9.07700       5.57900       4.48600       2.42800       2.39700       2.51200       26.67100      16.39400      13.18000      7.13400       7.04400       7.38200      
8192       6.69200       3.01700       2.23100       2.19100       2.22700       2.29400       19.66300      8.86600       6.55600       6.43900       6.54500       6.74100      
16384      5.90100       2.20200       2.13500       2.14600       2.16300       2.19700       17.33900      6.47000       6.27400       6.30600       6.35500       6.45400      
32768      2.20900       1.95600       2.01800       2.02700       2.04900       6.49000       5.74700       5.92900       5.95600       6.02000       0.00000       0.00000      
65536      1.69500       0.78900       0.73200       0.73200       0.73400       0.73400       4.97900       2.31800       2.15000       2.15200       2.15600       2.15600      
131072     1.39100       0.73200       0.71600       0.71600       0.71600       4.08600       2.15000       2.10500       2.10500       2.10500       0.00000       0.00000      
262144     0.83400       0.71900       0.71500       0.71600       0.71600       0.71600       2.44900       2.11200       2.10000       2.10200       2.10300       2.10300      
524288     0.77600       0.71500       0.71500       0.71500       0.71600       0.71600       2.27900       2.10200       2.10000       2.10000       2.10200       2.10300      
1048576    0.74300       0.71500       0.71400       0.71500       0.71500       0.71500       2.18200       2.09900       2.09900       2.09900       2.10000       2.10200      
2097152    0.72900       0.71400       0.71400       0.71400       0.71400       2.14100       2.09800       2.09900       2.09900       2.09900       0.00000       0.00000      
4194304    0.72000       0.71400       0.71400       0.71400       0.71400       2.11600       2.09700       2.09700       2.09800       2.09800       0.00000       0.00000      
8388608    0.71500       0.71200       0.71200       0.71300       0.71300       2.10200       2.09200       2.09300       2.09400       2.09400       0.00000       0.00000      
