size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       19.74900      15.11300      15.65100      17.06900      25.39400      0.00000       59.18100      45.28700      46.89900      51.14800      76.09700      0.00000      
2048       16.52200      13.94000      14.33500      14.97600      16.20700      22.58600      49.51100      41.77200      42.95700      44.87600      48.56500      67.68100     
4096       14.40600      12.28600      12.08400      11.95300      11.98500      12.19300      43.16800      36.81500      36.21200      35.81900      35.91400      36.53900     
8192       13.24700      11.69700      11.35800      11.27500      11.24500      11.29900      39.69500      35.05200      34.03700      33.78700      33.69600      33.85800     
16384      11.18700      10.67400      11.08300      11.07800      11.14100      11.18400      33.52400      31.98500      33.21100      33.19500      33.38700      33.51400     
32768      8.02100       8.67100       9.14200       11.01500      11.06100      11.12600      24.03400      25.98400      27.39500      33.00800      33.14600      33.34200     
65536      5.66800       5.28900       5.26900       5.94100       11.00100      11.04700      16.98600      15.84800      15.79000      17.80400      32.96500      33.10300     
131072     5.38800       5.13200       5.14300       5.24100       5.88300       10.93500      16.14500      15.37800      15.41300      15.70600      17.62800      32.76800     
262144     5.19300       5.12200       5.11700       5.13100       5.20400       5.77200       15.56300      15.34700      15.33400      15.37400      15.59500      17.29600     
524288     4.92100       4.94500       5.06600       5.06700       5.07600       5.11100       14.74500      14.81900      15.18000      15.18300      15.21200      15.31400     
1048576    4.29100       4.09100       4.37800       4.62900       4.63600       4.64700       12.85700      12.25900      13.11800      13.87000      13.89400      13.92400     
2097152    2.23900       1.35200       1.36300       1.62900       1.93900       2.03500       6.71000       4.05000       4.08400       4.88300       5.80900       6.09900      
4194304    2.19300       0.00100       0.00000       0.00000       0.00000       0.00000       6.57300       0.00200       0.00000       0.00000       0.00000       0.00000      
8388608    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00100       0.00000       0.00000       0.00000       0.00000      
