size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       18.81500      14.55900      8.21300       7.34000       1.62100       0.00000       80.98300      54.57900      35.35000      31.59200      6.97800       0.00000      
2048       10.75200      4.78900       1.20400       0.07200       0.07200       0.07300       44.04500      20.42300      4.69400       0.30900       0.31000       0.31600      
4096       10.22600      2.15000       1.47300       0.19300       0.41200       0.07100       40.53600      7.70000       5.67700       0.78100       1.63600       0.30500      
8192       8.59000       0.37200       0.87400       2.32700       0.07000       33.70700      1.51000       3.38300       8.76200       0.30000       0.00000       0.00000      
16384      8.16200       0.56400       0.75600       0.12600       0.14900       0.07700       31.71200      2.18900       2.88300       0.53300       0.61300       0.33200      
32768      6.91700       0.24000       0.19600       0.44200       0.16700       0.61700       26.28500      0.93400       0.77700       1.71700       0.67300       2.41300      
65536      3.67300       0.19300       0.12800       0.20900       0.16500       14.58300      0.76300       0.53600       0.80600       0.66800       0.00000       0.00000      
131072     0.23600       0.21900       0.16800       0.14600       0.26700       0.15100       0.89600       0.83600       0.67700       0.60400       0.99100       0.62000      
262144     0.23400       0.14200       0.22100       0.21700       0.21800       0.22000       0.88300       0.58700       0.83900       0.82700       0.83100       0.83800      
524288     0.19300       0.18700       0.12300       0.20400       0.14200       0.21700       0.76100       0.73900       0.51800       0.79100       0.58700       0.82700      
1048576    0.21000       0.16500       0.26200       0.24700       0.21100       0.81000       0.66700       0.97500       0.92300       0.81100       0.00000       0.00000      
2097152    0.24200       0.21700       0.15900       0.16900       0.35700       0.90400       0.82700       0.64600       0.68200       1.28000       0.00000       0.00000      
4194304    0.17100       0.23300       0.24100       0.22300       0.68800       0.87300       0.90000       0.84700       0.00000       0.00000       0.00000       0.00000      
8388608    0.22500       0.03900       0.20000       0.21100       0.20900       0.85100       0.16800       0.77800       0.81100       0.80300       0.00000       0.00000      
