size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       19.95500      15.21900      15.62600      16.74100      0.00000       59.50800      45.38600      46.60000      49.92600      0.00000       0.00000       0.00000      
2048       16.73600      14.09800      14.44800      15.06100      16.23900      49.91000      42.04200      43.08600      44.91400      48.42700      0.00000       0.00000      
4096       14.58700      12.58200      12.43100      12.36500      12.47100      12.83200      43.50100      37.52000      37.07100      36.87400      37.19000      38.26800     
8192       13.41600      11.84300      11.44300      11.27800      11.16700      40.00800      35.31700      34.12400      33.63400      33.30200      0.00000       0.00000      
16384      11.31500      10.52900      10.73700      10.57700      10.58900      10.62200      33.74200      31.39900      32.02000      31.54300      31.57700      31.67500     
32768      8.07700       8.46600       8.47600       10.45800      10.51700      10.57100      24.08600      25.24700      25.27600      31.18900      31.36500      31.52500     
65536      5.67100       5.28200       5.23000       5.64800       10.45000      10.50900      16.91200      15.75300      15.59600      16.84400      31.16300      31.34000     
131072     5.38500       5.12200       5.13400       5.20700       5.61300       10.41300      16.06000      15.27500      15.31000      15.52700      16.73800      31.05400     
262144     5.17900       5.11100       5.10600       5.12000       5.17600       5.53600       15.44600      15.24200      15.22800      15.26700      15.43600      16.50800     
524288     4.89500       4.91700       5.04700       5.04900       5.05800       5.08800       14.59800      14.66300      15.05200      15.05700      15.08500      15.17200     
1048576    4.23000       4.03400       4.31600       4.57200       4.58500       4.59600       12.61400      12.02900      12.87200      13.63600      13.67300      13.70500     
2097152    2.19900       1.32700       1.33800       1.59900       1.90200       1.99700       6.55700       3.95800       3.99100       4.77000       5.67300       5.95500      
4194304    2.15400       0.00200       0.00100       0.00100       0.00100       0.00100       6.42300       0.00500       0.00400       0.00400       0.00400       0.00400      
8388608    0.00100       0.00100       0.00100       0.00100       0.00100       0.00100       0.00400       0.00400       0.00400       0.00400       0.00400       0.00400      
