size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       35.24600      32.19300      32.82900      37.93900      54.48100      0.00000       132.66100     121.17000     123.56500     142.79900     205.05800     0.00000      
2048       32.92100      31.13600      31.34600      32.19400      37.18700      52.71300      123.90900     117.19400     117.98200     121.17400     139.96700     198.40400    
4096       31.52100      30.47500      30.56900      30.86300      31.55100      36.06000      118.64200     114.70500     115.05900     116.16500     118.75400     135.72400    
8192       30.66100      29.76500      29.43800      29.40400      29.52600      29.97900      115.40300     112.03100     110.80300     110.67200     111.13100     112.83900    
16384      29.71100      28.45600      27.76100      27.53300      27.44800      27.51300      111.82900     107.10500     104.49100     103.63000     103.31000     103.55700    
32768      26.18500      25.24800      24.71500      24.11200      23.87300      23.75700      98.55900      95.03000      93.02600      90.75600      89.85600      89.41900     
65536      14.79000      13.54200      11.73100      9.94000       9.64000       9.67800       55.66700      50.97200      44.15500      37.41200      36.28400      36.42800     
131072     8.03600       2.30900       1.96200       1.52000       5.73800       6.15800       30.24600      8.69100       7.38300       5.72200       21.59600      23.17900     
262144     4.46500       1.41900       1.16500       1.18300       1.22300       5.36500       16.80400      5.34100       4.38700       4.45200       4.60200       20.19400     
524288     2.58000       1.11600       1.03900       1.03800       1.04900       1.06800       9.71000       4.20100       3.91200       3.90600       3.94700       4.01800      
1048576    1.49900       1.01300       0.75000       0.65900       0.65200       0.66700       5.64300       3.81300       2.82300       2.48200       2.45500       2.51000      
2097152    0.36800       0.30800       0.49800       0.22400       0.17900       0.17700       1.38400       1.15900       1.87500       0.84200       0.67400       0.66700      
4194304    0.01000       0.00600       0.00500       0.00500       0.00500       0.00500       0.03700       0.02300       0.01700       0.01700       0.01700       0.01700      
8388608    0.00200       0.00200       0.00200       0.00200       0.00200       0.00200       0.00800       0.00800       0.00800       0.00800       0.00800       0.00800      
