size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       40.22500      36.36800      36.65700      39.93100      51.34700      0.00000       161.54800     146.05900     147.21900     160.36700     206.21500     0.00000      
2048       37.37500      35.09600      35.18100      35.80500      38.99300      50.43300      150.10200     140.94900     141.29100     143.79600     156.60000     202.54800    
4096       35.62100      34.33300      34.41700      34.63200      35.10800      38.22800      143.05900     137.88500     138.22500     139.08800     141.00000     153.52700    
8192       34.71000      33.93600      33.96200      34.08500      34.34600      34.90500      139.40100     136.29200     136.39600     136.88800     137.93800     140.18200    
16384      33.85100      33.64000      33.56300      33.58200      33.67500      33.90400      135.94900     135.10200     134.79500     134.86800     135.24400     136.16400    
32768      32.52600      32.79400      32.78100      32.87200      130.62900     131.70700     131.65200     132.01800     0.00000       0.00000       0.00000       0.00000      
65536      30.67300      30.13400      30.19100      30.23600      30.95900      123.18800     121.02300     121.25200     121.43200     124.33400     0.00000       0.00000      
131072     30.85700      29.00500      26.06700      22.96200      19.56100      19.53300      123.92700     116.48800     104.68800     92.21800      78.55800      78.44800     
262144     27.58500      24.70000      22.46000      17.48000      15.05800      110.78400     99.20000      90.20400      70.20300      60.47400      0.00000       0.00000      
524288     24.54200      21.03800      13.42700      13.10700      11.59700      9.58300       98.56400      84.49100      53.92500      52.63900      46.57700      38.48700     
1048576    22.72100      19.39700      11.24300      9.32000       8.36400       7.48100       91.24900      77.90000      45.15200      37.43100      33.59000      30.04300     
2097152    19.82800      18.92300      9.91500       7.71800       5.22700       5.33100       79.63300      75.99700      39.81900      30.99700      20.99400      21.41100     
4194304    0.02000       9.94200       9.27500       6.56100       4.09300       4.32800       0.08800       39.92800      37.24900      26.35100      16.43800      17.38300     
8388608    7.20600       7.72000       6.65400       3.25900       3.24800       28.93900      31.00500      26.72300      13.08700      13.04400      0.00000       0.00000      
