size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       38.76900      33.68000      32.53600      30.45200      30.53200      0.00000       145.72100     126.59100     122.28000     114.45900     114.75900     0.00000      
2048       26.27400      20.74900      17.87900      14.90500      14.26500      13.30000      98.74500      77.98800      67.19700      56.02400      53.61800      49.99100     
4096       16.83600      11.59900      8.25600       6.32400       6.03300       6.38000       63.28000      43.59600      31.02900      23.76800      22.67800      23.98200     
8192       7.60800       5.89800       4.74500       3.98700       4.15100       4.54500       28.59500      22.16900      17.83300      14.98700      15.60100      17.08200     
16384      4.71200       2.84000       2.53400       2.53700       2.61800       2.80700       17.71000      10.67600      9.52400       9.53600       9.83900       10.55000     
32768      2.86200       1.56600       1.41100       1.35400       1.35500       1.39600       10.75700      5.88500       5.30500       5.08800       5.09200       5.24500      
65536      1.90200       1.00500       0.89400       0.84900       0.81400       0.79200       7.15000       3.77700       3.36000       3.19000       3.05800       2.97600      
131072     0.90300       0.52900       0.37900       0.34800       0.33900       0.34600       3.39400       1.98800       1.42600       1.30800       1.27400       1.30200      
262144     0.42400       0.19100       0.10200       0.08900       0.12500       0.16300       1.59300       0.71900       0.38300       0.33400       0.47200       0.61200      
524288     0.24300       0.04000       0.01300       0.01100       0.01200       0.01600       0.91400       0.15100       0.04700       0.04000       0.04400       0.05900      
1048576    0.12500       0.00500       0.00100       0.00100       0.00100       0.00100       0.46900       0.01800       0.00500       0.00500       0.00500       0.00500      
2097152    0.11200       0.00100       0.00000       0.00000       0.00000       0.00000       0.42000       0.00200       0.00100       0.00100       0.00100       0.00100      
4194304    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00100       0.00100       0.00100       0.00100       0.00000      
8388608    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00100       0.00100       0.00100       0.00100       0.00100      
