size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       21.33700      16.82800      17.99600      20.97400      31.32700      0.00000       60.14900      47.44000      50.73200      59.12800      88.31300      0.00000      
2048       11.17400      8.38000       6.65700       6.20300       4.98800       5.34400       31.50100      23.62400      18.76700      17.48600      14.06000      15.06500     
4096       6.86400       2.91600       1.63900       0.84400       0.61900       0.63100       19.35100      8.22100       4.62100       2.38000       1.74500       1.77800      
8192       2.65200       1.10000       0.64200       0.51200       0.52100       0.53500       7.47500       3.10200       1.81000       1.44200       1.46900       1.50900      
16384      1.59700       0.52400       0.50100       0.50300       0.50700       0.51600       4.50100       1.47800       1.41300       1.41700       1.42800       1.45600      
32768      1.08300       0.50000       0.49600       0.49700       0.49800       0.50300       3.05200       1.40900       1.39800       1.40000       1.40400       1.41800      
65536      0.96400       0.49400       0.49400       0.49400       0.49500       0.49600       2.71800       1.39200       1.39200       1.39300       1.39500       1.39900      
131072     0.48900       0.10900       0.16400       0.27200       0.44500       0.46500       1.37700       0.30700       0.46200       0.76700       1.25400       1.31000      
262144     0.04300       0.03200       0.03200       0.03200       0.03200       0.03200       0.12200       0.09000       0.09000       0.09000       0.09000       0.09100      
524288     0.03900       0.03100       0.03200       0.03200       0.03200       0.03200       0.11000       0.08900       0.08900       0.08900       0.08900       0.09000      
1048576    0.03100       0.03100       0.03100       0.03200       0.03200       0.03200       0.08900       0.08800       0.08800       0.08900       0.08900       0.08900      
2097152    0.03100       0.03100       0.03100       0.03100       0.03200       0.03200       0.08900       0.08800       0.08800       0.08800       0.08900       0.08900      
4194304    0.03100       0.03100       0.03100       0.03100       0.03100       0.03200       0.08900       0.08800       0.08800       0.08800       0.08800       0.08900      
8388608    0.03100       0.03100       0.03100       0.03100       0.03100       0.03100       0.08900       0.08800       0.08800       0.08800       0.08800       0.08800      
