size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       19.74900      15.22700      15.81100      17.42300      27.05200      0.00000       59.18100      45.62900      47.37800      52.20800      81.06300      0.00000      
2048       16.52200      13.98500      14.40300      15.04100      16.30200      20.99800      49.51100      41.90700      43.15900      45.07200      48.85200      62.92100     
4096       14.40600      12.18500      11.97900      11.86900      11.91300      12.10600      43.16800      36.51300      35.89600      35.56600      35.69700      36.27800     
8192       13.24700      11.76600      11.61500      11.67000      11.72800      11.82500      39.69500      35.25900      34.80500      34.96900      35.14500      35.43500     
16384      11.18700      11.03900      11.52800      11.56500      11.63900      11.69800      33.52400      33.08000      34.54500      34.65500      34.87700      35.05400     
32768      8.02100       8.90300       10.00500      11.50300      11.54400      11.61800      24.03400      26.67900      29.98100      34.47000      34.59200      34.81400     
65536      5.66800       5.29000       5.30600       6.66700       11.46400      11.50300      16.98600      15.85200      15.89800      19.97900      34.35200      34.46900     
131072     5.38800       5.13200       5.14400       5.27000       6.55000       11.30200      16.14500      15.37800      15.41500      15.79100      19.62800      33.86800     
262144     5.19300       5.12200       5.11700       5.13100       5.22300       6.33400       15.56300      15.34700      15.33400      15.37600      15.65100      18.98000     
524288     4.92100       4.94500       5.06600       5.06700       5.07700       5.11600       14.74500      14.81900      15.18000      15.18300      15.21300      15.33000     
1048576    4.29100       4.09100       4.37800       4.62900       4.63600       4.64700       12.85700      12.25900      13.11800      13.87000      13.89400      13.92400     
2097152    2.23900       1.35200       1.36300       1.62900       1.93900       2.03500       6.71000       4.05000       4.08400       4.88300       5.80900       6.09900      
4194304    2.19300       0.00100       0.00000       0.00000       0.00000       0.00000       6.57300       0.00200       0.00000       0.00000       0.00000       0.00000      
8388608    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00100       0.00000       0.00000       0.00000       0.00000      
