size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       39.81600      33.72900      32.74500      31.71600      32.20100      0.00000       150.62600     127.59900     123.87400     119.98300     121.72000     0.00000      
2048       26.81100      21.17200      17.96800      14.85200      14.16800      13.03400      101.34700     80.09300      67.91900      56.14100      53.59900      49.26900     
4096       18.31600      11.74100      7.95700       6.10500       5.80200       6.14200       69.23600      44.38100      30.08000      23.07600      21.93200      23.21800     
8192       10.29200      5.70300       4.54400       3.96300       4.09900       4.45900       38.93400      21.57300      17.17700      14.98100      15.50700      16.85500     
16384      5.01900       3.03300       2.57200       2.55600       2.63400       2.78100       18.97300      11.47400      9.72300       9.66100       9.95700       10.51100     
32768      3.01200       1.48700       1.27100       1.18200       1.13700       1.15300       11.38600      5.62200       4.80600       4.46700       4.30300       4.36000      
65536      1.48500       0.58100       0.40300       0.33300       0.33100       0.35500       5.61300       2.19500       1.52400       1.26000       1.25000       1.34100      
131072     0.49400       0.19800       0.09100       0.09400       0.12700       0.16300       1.86600       0.74700       0.34200       0.35500       0.48000       0.61600      
262144     0.10900       0.03700       0.02200       0.02300       0.02800       0.03500       0.41000       0.13900       0.08300       0.08600       0.10600       0.13200      
524288     0.05600       0.00300       0.00300       0.00200       0.00200       0.00200       0.21200       0.01200       0.01000       0.00700       0.00700       0.00700      
1048576    0.01000       0.00000       0.00000       0.00000       0.00000       0.00000       0.03700       0.00200       0.00100       0.00100       0.00100       0.00100      
2097152    0.00100       0.00000       0.00000       0.00000       0.00000       0.00000       0.00300       0.00100       0.00100       0.00100       0.00100       0.00100      
4194304    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00100       0.00100       0.00100       0.00100       0.00100      
8388608    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00100       0.00100       0.00100       0.00100       0.00100      
