size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       47.13300      35.29100      36.04100      35.86200      31.46600      0.00000       190.84600     142.89500     145.93000     145.20800     127.40800     0.00000      
2048       40.31900      32.11200      28.66200      32.47800      29.25900      28.94800      163.25300     130.02300     116.05600     131.50500     118.47200     117.21200    
4096       38.65100      26.11200      25.60000      25.33400      28.01700      28.11600      156.50100     105.72900     103.65600     102.58000     113.44400     113.84500    
8192       29.57400      25.45100      23.02100      25.26300      25.26700      27.83200      119.74800     103.05100     93.21500      102.29000     102.30800     112.69400    
16384      25.43600      21.86400      22.44300      22.73100      24.95000      24.94200      102.99300     88.52800      90.87400      92.03800      101.02200     100.99300    
32768      18.74500      16.29800      19.06500      22.19000      22.47300      24.69500      75.89900      65.99200      77.19600      89.85000      90.99500      99.99000     
65536      11.23100      13.19800      15.93800      18.73800      21.88900      22.18800      45.47600      53.43800      64.53500      75.87000      88.63100      89.83900     
131072     9.97800       9.19800       12.75600      15.78400      18.66300      21.85400      40.40300      37.24400      51.65000      63.91100      75.56900      88.48900     
262144     9.67600       9.02300       9.17200       12.70800      15.77600      18.65500      39.17700      36.53500      37.14000      51.45600      63.87800      75.53600     
524288     5.93100       5.14100       5.09500       5.19500       8.58300       11.63300      24.01400      20.81600      20.62900      21.03500      34.75400      47.10200     
1048576    4.27100       3.34000       2.97700       2.98300       3.01000       7.21200       17.29300      13.52400      12.05300      12.07900      12.18900      29.20100     
2097152    3.71000       2.95200       2.96100       2.97200       2.97900       3.00600       15.02200      11.95400      11.99100      12.03300      12.06100      12.17000     
4194304    3.40500       2.92200       2.92500       2.94100       2.95400       2.96100       13.78500      11.83200      11.84400      11.90900      11.96000      11.98900     
8388608    2.96800       2.70200       2.76300       2.79400       2.84100       2.86000       12.01600      10.94200      11.18900      11.31500      11.50500      11.58100     
