size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       19.70100      14.66300      14.53200      14.85900      16.30900      0.00000       70.28400      52.31000      51.84300      53.00800      58.18200      0.00000      
2048       14.83200      11.13000      10.80600      9.84500       10.04200      10.85700      52.91500      39.70700      38.55000      35.12100      35.82400      38.73200     
4096       8.94700       4.75900       4.07400       3.34600       3.37300       3.62900       31.91900      16.97900      14.53300      11.93800      12.03300      12.94600     
8192       7.09300       3.22400       2.84100       2.81200       2.80300       2.80800       25.30400      11.50300      10.13300      10.03200      10.00000      10.01800     
16384      5.57100       2.80800       2.69900       2.74700       2.76200       2.77000       19.87300      10.01600      9.62900       9.79900       9.85500       9.88300      
32768      3.33200       2.68500       2.66000       2.67200       2.72000       2.73500       11.88700      9.57800       9.48900       9.53100       9.70200       9.75800      
65536      3.00700       2.61800       2.61500       2.62700       2.63900       2.68300       10.72700      9.33900       9.32900       9.37200       9.41600       9.57200      
131072     2.76800       2.45800       2.49400       2.51500       2.53000       2.54900       9.87500       8.76800       8.89700       8.97400       9.02700       9.09200      
262144     2.12500       2.05800       2.06400       2.10100       2.13300       2.16700       7.58200       7.34400       7.36400       7.49500       7.61000       7.73000      
524288     1.59300       1.45900       1.35100       1.27500       1.20300       1.13000       5.68100       5.20500       4.81900       4.54700       4.29300       4.03000      
1048576    1.10200       0.89700       0.82100       0.78900       0.77700       0.77200       3.93000       3.20100       2.92800       2.81400       2.77200       2.75400      
2097152    0.62400       0.52600       0.48000       0.47000       0.46600       0.46100       2.22600       1.87600       1.71100       1.67800       1.66200       1.64500      
4194304    0.07000       0.05700       0.05700       0.05500       0.03900       0.03900       0.24900       0.20200       0.20400       0.19700       0.14000       0.13900      
8388608    0.03900       0.03900       0.03900       0.03900       0.03900       0.03900       0.13900       0.13900       0.13900       0.13900       0.13900       0.13900      
