size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       40.22500      36.37200      36.76900      40.42600      53.77400      0.00000       161.54800     146.07300     147.66900     162.35800     215.96200     0.00000      
2048       37.37500      35.10600      35.22500      35.89800      39.45700      52.78700      150.10200     140.99100     141.46700     144.16900     158.46400     211.99900    
4096       35.62100      34.33900      34.43400      34.66600      35.19000      38.66500      143.05900     137.91000     138.29000     139.22100     141.32700     155.28500    
8192       34.71000      33.93800      33.96200      34.08300      34.35000      34.92500      139.40100     136.29800     136.39400     136.88400     137.95300     140.26200    
16384      33.85100      33.63500      33.54800      33.55700      33.64700      33.87900      135.94900     135.08400     134.73500     134.77100     135.13000     136.06300    
32768      32.83000      32.52800      32.81600      32.79900      32.82600      32.92600      131.84800     130.63700     131.79500     131.72500     131.83500     132.23500    
65536      32.17600      30.53800      29.87200      29.76500      29.71500      30.38300      129.22100     122.64400     119.97200     119.54100     119.34000     122.02100    
131072     30.85700      28.87000      25.83700      22.60800      19.03800      18.93400      123.92700     115.94700     103.76600     90.79800      76.45700      76.04300     
262144     27.58500      24.81000      22.56400      17.67100      15.32800      14.83300      110.78400     99.64200      90.62100      70.96700      61.56100      59.57200     
524288     24.54200      21.09000      13.70200      13.52500      12.29100      10.29600      98.56400      84.70100      55.03100      54.31900      49.36400      41.35000     
1048576    22.72100      19.33200      11.34300      9.87000       9.31800       8.87900       91.24900      77.63900      45.55500      39.64000      37.42400      35.66000     
2097152    19.82800      18.83800      9.99600       8.26900       6.17100       6.47700       79.63300      75.65500      40.14400      33.21000      24.78200      26.01100     
4194304    11.68600      9.98300       9.34400       7.16700       4.83100       5.25000       46.93300      40.09300      37.52700      28.78400      19.40100      21.08300     
8388608    7.20600       7.98300       7.05800       6.40300       3.82800       3.76700       28.93900      32.06100      28.34700      25.71600      15.37500      15.12800     
