size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       10.16600      5.91600       5.71000       6.02200       7.37800       0.00000       63.10000      36.72300      35.44000      37.38000      45.79800      0.00000      
2048       8.02300       5.44400       5.34400       5.44500       5.72200       6.90000       49.79800      33.79100      33.17200      33.79600      35.51800      42.82800     
4096       6.79800       5.11900       4.98600       4.99000       5.09200       5.34800       42.19900      31.77500      30.94700      30.97300      31.60600      33.19600     
8192       6.11200       4.80600       4.67100       4.65800       4.69300       4.79000       37.94100      29.83300      28.99400      28.91100      29.12800      29.73400     
16384      4.96400       4.44200       4.27400       4.20400       4.17900       4.19200       30.81000      27.57000      26.52700      26.09600      25.94100      26.02100     
32768      4.13900       3.37600       3.14500       2.91900       2.80900       2.78200       25.69400      20.95300      19.52000      18.11600      17.43300      17.26700     
65536      2.18400       2.31200       0.63400       0.71700       0.83700       0.95500       13.55800      14.35100      3.93600       4.45100       5.19500       5.92600      
131072     0.75200       0.25500       0.27900       0.17000       0.17400       0.21400       4.66900       1.58300       1.73000       1.05600       1.07900       1.32600      
262144     0.36000       0.15800       0.15100       0.15800       0.16000       0.16300       2.23500       0.98300       0.94000       0.98200       0.99100       1.01400      
524288     0.19400       0.13600       0.12600       0.12500       0.13200       0.13300       1.20400       0.84100       0.78400       0.77800       0.82000       0.82800      
1048576    0.07000       0.07000       0.07200       0.06700       0.06800       0.07400       0.43600       0.43200       0.45000       0.41500       0.42300       0.45900      
2097152    0.03300       0.00200       0.00200       0.00200       0.00200       0.00100       0.20300       0.01000       0.01200       0.01400       0.01000       0.00800      
4194304    0.03200       0.00100       0.00000       0.00000       0.00000       0.00000       0.19600       0.00400       0.00300       0.00300       0.00300       0.00300      
8388608    0.00100       0.00000       0.00000       0.00000       0.00000       0.00000       0.00400       0.00300       0.00300       0.00300       0.00300       0.00300      
