size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       25.12200      22.01900      22.04300      22.32800      25.57200      0.00000       98.91900      86.70200      86.79300      87.91700      100.69200     0.00000      
2048       20.17600      17.80800      17.10500      16.24200      17.37700      20.40200      79.44400      70.11800      67.35200      63.95400      68.42100      80.33100     
4096       16.14300      12.89200      12.85600      13.27400      13.88300      15.04700      63.56200      50.76100      50.62200      52.26800      54.66600      59.24900     
8192       13.56600      10.84400      10.82200      11.33700      12.12800      12.79200      53.41600      42.69700      42.61100      44.63900      47.75500      50.36800     
16384      10.86400      9.54000       9.78300       10.11700      10.70600      11.46300      42.77700      37.56500      38.51900      39.83400      42.15400      45.13500     
32768      9.38500       8.80200       8.80200       9.17600       9.47400       9.99600       36.95200      34.65700      34.65900      36.13000      37.30500      39.35800     
65536      8.62600       8.21500       8.15500       8.18500       8.52000       8.76300       33.96300      32.34800      32.10900      32.22900      33.54900      34.50400     
131072     8.02200       7.69000       7.60700       7.59600       7.63300       7.94600       31.58600      30.28000      29.95200      29.90800      30.05700      31.28900     
262144     7.45700       7.21300       7.14100       7.12000       7.12900       7.16900       29.36200      28.40100      28.11700      28.03300      28.07200      28.23000     
524288     6.98800       6.78200       6.71400       6.69200       6.68900       6.70100       27.51600      26.70400      26.43600      26.35000      26.33800      26.38700     
1048576    6.56000       6.40300       6.34300       6.31900       6.31200       6.31400       25.82900      25.21400      24.97500      24.88200      24.85500      24.86200     
2097152    6.18700       6.06500       6.02300       6.00500       5.99900       5.99900       24.36300      23.88100      23.71700      23.64600      23.62100      23.62000     
4194304    5.82200       5.71900       5.69700       5.69300       5.69400       5.69700       22.92300      22.51900      22.43100      22.41600      22.42100      22.43000     
8388608    5.40500       5.33200       5.32000       5.33500       5.35300       5.36900       21.28100      20.99600      20.94900      21.00900      21.07800      21.14000     
