size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       19.95500      15.34900      15.88100      17.29200      25.74700      0.00000       59.50800      45.77400      47.35900      51.56600      76.78200      0.00000      
2048       16.73600      14.15400      14.53500      15.15600      16.39200      49.91000      42.21000      43.34600      45.19800      48.88400      0.00000       0.00000      
4096       14.58700      12.47400      12.24600      12.10800      12.13900      43.50100      37.19900      36.51800      36.10900      36.20100      0.00000       0.00000      
8192       13.41600      11.84900      11.50200      11.41400      11.38100      11.43400      40.00800      35.33400      34.30200      34.03700      33.93900      34.09900     
16384      11.31500      10.79900      11.21800      11.21400      11.27700      11.31900      33.74200      32.20400      33.45300      33.44200      33.62900      33.75600     
32768      8.07700       8.74900       9.23000       11.14800      11.19700      11.26200      24.08600      26.08900      27.52400      33.24600      33.39100      33.58400     
65536      5.67100       5.28400       5.26600       5.95000       11.13400      11.18200      16.91200      15.75900      15.70300      17.74400      33.20300      33.34700     
131072     5.38500       5.12200       5.13500       5.23600       5.88800       11.06500      16.06000      15.27600      15.31400      15.61500      17.55800      32.99700     
262144     5.17900       5.11100       5.10600       5.12100       5.19600       5.76700       15.44600      15.24200      15.22800      15.27100      15.49500      17.19900     
524288     4.89500       4.91700       5.04700       5.04900       5.05900       5.09400       14.59800      14.66300      15.05200      15.05700      15.08700      15.19100     
1048576    4.23000       4.03400       4.31600       4.57200       4.58500       4.59600       12.61400      12.02900      12.87200      13.63600      13.67300      13.70500     
2097152    2.19900       1.32700       1.33800       1.59900       1.90200       1.99700       6.55700       3.95800       3.99100       4.77000       5.67300       5.95500      
4194304    2.15400       0.00200       0.00100       0.00100       0.00100       0.00100       6.42300       0.00500       0.00400       0.00400       0.00400       0.00400      
8388608    0.00100       0.00100       0.00100       0.00100       0.00100       0.00100       0.00400       0.00400       0.00400       0.00400       0.00400       0.00400      
