size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       49.06500      39.52900      36.28700      22.64300      15.57000      0.00000       88.10700      70.98200      65.16100      40.66000      27.96000      0.00000      
2048       34.69700      38.43900      34.87600      18.36200      4.42300       5.86000       62.30600      69.02500      62.62800      32.97300      7.94200       10.52200     
4096       25.12400      24.52500      32.88700      15.78600      2.26000       2.20400       45.11500      44.04000      59.05500      28.34800      4.05800       3.95700      
8192       12.37000      9.83800       12.97500      14.83400      1.65500       1.15000       22.21300      17.66600      23.29900      26.63800      2.97100       2.06500      
16384      10.81200      0.96000       0.94200       1.11800       1.30400       1.10400       19.41500      1.72400       1.69200       2.00700       2.34200       1.98300      
32768      10.61100      0.54600       0.40500       0.47600       0.63400       0.77100       19.05500      0.98100       0.72700       0.85600       1.13900       1.38500      
65536      0.53500       0.46300       0.37400       0.38300       0.46000       0.62000       0.96100       0.83200       0.67200       0.68700       0.82700       1.11300      
131072     0.46300       0.36300       0.36300       0.36300       0.37000       0.44500       0.83100       0.65100       0.65200       0.65200       0.66500       0.79900      
262144     0.38400       0.34000       0.35400       0.35500       0.35600       0.36400       0.68900       0.61100       0.63600       0.63800       0.63900       0.65300      
524288     0.29200       0.23800       0.23600       0.22800       0.22800       0.22800       0.52400       0.42800       0.42400       0.40900       0.40900       0.40900      
1048576    0.23000       0.22100       0.20300       0.19800       0.19800       0.19800       0.41200       0.39600       0.36500       0.35600       0.35500       0.35500      
2097152    0.18700       0.17200       0.17200       0.17200       0.17200       0.17200       0.33500       0.31000       0.30800       0.30800       0.30800       0.30800      
4194304    0.16800       0.16300       0.16300       0.16600       0.16600       0.16600       0.30100       0.29200       0.29200       0.29700       0.29700       0.29700      
8388608    0.14900       0.14900       0.14900       0.15200       0.15200       0.15200       0.26800       0.26800       0.26800       0.27300       0.27300       0.27300      
