size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       20.19800      17.61200      18.09600      21.22500      27.92300      0.00000       60.14800      52.44700      53.88800      63.20700      83.15000      0.00000      
2048       16.70200      13.45200      13.19200      14.67000      17.44800      24.25600      49.73600      40.05900      39.28500      43.68700      51.95800      72.23100     
4096       13.84000      11.46600      10.53800      10.61000      11.63300      14.42200      41.21500      34.14600      31.38000      31.59600      34.64100      42.94700     
8192       9.62100       8.68700       9.38800       9.33400       9.65400       10.43200      28.65100      25.86800      27.95600      27.79700      28.74900      31.06400     
16384      7.29500       5.49000       5.06200       4.92400       4.95300       5.03400       21.72400      16.34800      15.07400      14.66300      14.75000      14.99200     
32768      6.16000       5.10600       4.87200       4.88900       4.91400       4.94300       18.34300      15.20500      14.50800      14.56000      14.63200      14.71800     
65536      3.13100       2.75200       3.55500       4.24200       4.66500       4.87100       9.32300       8.19600       10.58800      12.63200      13.89100      14.50400     
131072     1.81500       0.78500       0.65900       0.60400       0.60600       0.61000       5.40600       2.33800       1.96300       1.79800       1.80400       1.81700      
262144     0.80800       0.42100       0.41900       0.42000       0.42000       0.41900       2.40500       1.25300       1.24900       1.25100       1.25000       1.24900      
524288     0.60600       0.41700       0.41600       0.41600       0.41600       0.41600       1.80600       1.24000       1.23900       1.23900       1.23900       1.24000      
1048576    0.51100       0.41600       0.41600       0.41600       0.41600       0.41600       1.52100       1.23900       1.23900       1.23900       1.23900       1.23900      
2097152    0.46500       0.41600       0.41600       0.41600       0.41600       0.41600       1.38500       1.23900       1.23900       1.23900       1.23900       1.23900      
4194304    0.44200       0.41600       0.41600       0.41600       0.41600       0.41600       1.31700       1.23900       1.23900       1.23900       1.23900       1.23900      
8388608    0.43100       0.41600       0.41600       0.41600       0.41600       0.41600       1.28400       1.23800       1.23800       1.23900       1.23900       1.23900      
