size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       27.07000      12.29800      9.98300       11.39000      15.07300      0.00000       105.04300     47.72200      38.73900      44.20000      58.49000      0.00000      
2048       22.69500      9.69700       8.80100       9.17600       10.68000      13.71800      88.06600      37.62900      34.15200      35.60700      41.44300      53.23300     
4096       9.59000       7.92500       7.62700       7.74400       7.94400       9.02600       37.21500      30.75300      29.59700      30.05100      30.82700      35.02600     
8192       7.39200       6.35500       6.47100       6.87300       6.95400       7.26000       28.68500      24.66000      25.11000      26.67000      26.98500      28.17100     
16384      5.69600       5.10000       5.20400       5.23300       5.32000       5.35600       22.10200      19.79100      20.19200      20.30600      20.64400      20.78300     
32768      3.16600       3.01200       3.26800       3.65600       3.80800       3.85400       12.28400      11.68900      12.68100      14.18700      14.77500      14.95600     
65536      1.52300       0.82400       0.42900       0.18300       0.14200       0.36000       5.90800       3.19800       1.66400       0.70800       0.55200       1.39700      
131072     0.72800       0.17100       0.12000       0.10200       0.10600       0.11100       2.82500       0.66500       0.46400       0.39500       0.41000       0.43100      
262144     0.33200       0.08300       0.07800       0.08000       0.08200       0.08400       1.28700       0.32300       0.30200       0.30900       0.31700       0.32400      
524288     0.23900       0.06000       0.05300       0.04900       0.04900       0.04900       0.92700       0.23200       0.20700       0.19200       0.19100       0.19100      
1048576    0.09400       0.05200       0.04900       0.04900       0.04900       0.04900       0.36300       0.20200       0.19000       0.19000       0.19000       0.19100      
2097152    0.07200       0.04900       0.04900       0.04900       0.04900       0.04900       0.28000       0.19200       0.19000       0.19000       0.19000       0.19000      
4194304    0.06100       0.04900       0.04900       0.04900       0.04900       0.04900       0.23700       0.19100       0.19000       0.19000       0.19000       0.19000      
8388608    0.05600       0.04900       0.04900       0.04900       0.04900       0.04900       0.21800       0.19000       0.19000       0.19000       0.19000       0.19000      
