size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       17.55900      9.91900       7.94700       6.75800       4.33600       0.00000       66.91900      37.80300      30.28900      25.75500      16.52500      0.00000      
2048       9.23400       3.91500       2.28300       2.09200       2.28500       3.23100       35.19400      14.92200      8.70300       7.97200       8.70700       12.31400     
4096       7.14800       2.69400       1.93200       1.86600       1.94400       2.15100       27.24000      10.26900      7.36400       7.11300       7.41000       8.19900      
8192       4.25200       1.90200       1.74300       1.72300       1.75200       1.82700       16.20700      7.24800       6.64100       6.56800       6.67600       6.96300      
16384      3.83000       1.60100       1.58700       1.61400       1.63600       1.67200       14.59800      6.10200       6.04700       6.15300       6.23300       6.37300      
32768      3.64200       1.54200       1.52400       1.53200       1.56300       1.59000       13.88200      5.87900       5.80700       5.84000       5.95800       6.06000      
65536      1.62700       1.50600       1.48300       1.47600       1.48700       1.51900       6.19900       5.74000       5.65200       5.62600       5.66800       5.78800      
131072     1.45400       1.42800       1.44600       1.44700       1.45400       1.47000       5.54200       5.44200       5.50900       5.51600       5.54300       5.60200      
262144     1.40300       1.33700       1.33000       1.41000       1.42700       1.43500       5.34900       5.09700       5.06700       5.37200       5.43800       5.46800      
524288     1.32500       1.27300       1.27400       1.27700       1.35600       1.37200       5.04900       4.85300       4.85400       4.86500       5.16900       5.23000      
1048576    1.14600       1.14300       1.15100       1.15700       1.15900       1.23700       4.36700       4.35700       4.38700       4.41000       4.41500       4.71400      
2097152    0.98500       0.95900       0.97400       0.99700       1.00800       1.01200       3.75300       3.65500       3.71400       3.80100       3.84300       3.85900      
4194304    0.83900       0.79800       0.81100       0.86500       0.91000       0.93300       3.19900       3.04100       3.09200       3.29700       3.46900       3.55600      
8388608    0.71900       0.68600       0.70500       0.76000       0.83200       0.88400       2.74100       2.61600       2.68600       2.89700       3.17200       3.37100      
