size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       34.47300      16.79100      12.83600      12.36800      12.54300      0.00000       106.16800     51.71200      39.53100      38.09100      38.62900      0.00000      
2048       27.36800      8.64500       8.39000       10.10000      10.88200      11.74300      84.28500      26.62400      25.83900      31.10600      33.51400      36.16400     
4096       24.21700      5.36100       4.65100       7.83600       10.04400      10.87800      74.58100      16.51000      14.32300      24.13300      30.93400      33.50100     
8192       20.44400      4.38500       3.31200       4.63600       7.83300       10.04000      62.96300      13.50300      10.20000      14.27900      24.12400      30.91900     
16384      4.17100       3.08900       3.29200       3.30000       4.62800       7.82600       12.84700      9.51400       10.14000      10.16300      14.25400      24.10100     
32768      3.63800       2.08900       2.85400       3.26800       3.27900       4.60700       11.20500      6.43400       8.78800       10.06600      10.09900      14.18700     
65536      3.08700       1.87900       1.92100       2.76300       3.19800       3.20700       9.50700       5.78700       5.91700       8.51000       9.85000       9.87700      
131072     1.97800       1.19300       1.39000       1.62500       2.44700       2.86000       6.09300       3.67300       4.27900       5.00600       7.53600       8.80800      
262144     1.65500       0.73500       0.72700       0.75500       0.77600       1.56800       5.09600       2.26500       2.23800       2.32500       2.39000       4.82900      
524288     1.39100       0.70100       0.69900       0.71800       0.73600       0.77400       4.28400       2.16000       2.15200       2.21300       2.26700       2.38400      
1048576    0.63100       0.60000       0.69700       0.69700       0.71600       0.73400       1.94400       1.84700       2.14500       2.14600       2.20600       2.26000      
2097152    0.61600       0.59300       0.59400       0.69200       0.69200       0.71200       1.89700       1.82700       1.82900       2.13200       2.13200       2.19400      
4194304    0.58400       0.58100       0.58300       0.58500       0.68300       0.68300       1.79800       1.79000       1.79700       1.80300       2.10400       2.10500      
8388608    0.55900       0.55600       0.55900       0.56100       0.56400       0.66200       1.72000       1.71100       1.72000       1.72700       1.73600       2.03700      
