size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       27.05000      23.35100      22.77600      23.57300      26.06900      0.00000       86.25400      74.46000      72.62500      75.16800      83.12600      0.00000      
2048       19.99300      15.98000      15.51700      15.84400      17.11000      17.88000      63.75200      50.95600      49.47900      50.52300      54.55700      57.01300     
4096       13.48600      10.61700      9.64300       9.49500       9.70200       10.18400      43.00300      33.85400      30.74900      30.27500      30.93800      32.47400     
8192       9.24600       6.89900       6.55900       6.65000       6.89500       7.37400       29.48400      22.00000      20.91500      21.20500      21.98700      23.51400     
16384      7.36700       5.75800       5.56400       5.61300       5.94700       6.40300       23.49100      18.36200      17.74100      17.89700      18.96500      20.41800     
32768      5.69400       5.20300       5.15300       5.24900       5.39200       5.77300       18.15500      16.59100      16.43000      16.73800      17.19400      18.40800     
65536      5.22600       4.78300       4.81500       4.88400       4.97700       5.06500       16.66500      15.25300      15.35400      15.57500      15.86900      16.15000     
131072     4.60400       4.26000       4.20100       4.23100       4.28900       4.35300       14.68200      13.58300      13.39400      13.49100      13.67500      13.88200     
262144     4.20100       4.08900       4.05600       4.10500       4.16700       4.24200       13.39400      13.04000      12.93400      13.09100      13.28900      13.52800     
524288     4.07100       4.02300       4.05300       4.05600       4.10500       4.16700       12.98000      12.82900      12.92500      12.93400      13.09100      13.28900     
1048576    4.03300       4.02000       4.02300       4.05300       4.05600       4.10500       12.86100      12.81900      12.82900      12.92500      12.93400      13.09100     
2097152    4.03300       4.01900       4.02000       4.02300       4.05300       4.05600       12.86100      12.81500      12.81900      12.82900      12.92500      12.93400     
4194304    4.03300       4.01900       4.01900       4.02000       4.02300       4.05300       12.86100      12.81500      12.81500      12.81900      12.82900      12.92500     
8388608    4.03300       4.01900       4.01900       4.01900       4.02000       4.02300       12.86100      12.81500      12.81500      12.81500      12.81900      12.82900     
