size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       18.35800      19.50600      18.65400      13.52400      9.08900       0.00000       44.51500      47.29800      45.23300      32.79400      22.03900      0.00000      
2048       14.60000      14.18300      17.88700      11.61900      4.60800       5.03900       35.40200      34.39100      43.37200      28.17500      11.17400      12.21800     
4096       9.03900       7.95200       9.43900       10.61400      4.21800       4.17600       21.91800      19.28300      22.88800      25.73600      10.22900      10.12600     
8192       4.40500       3.97000       3.87300       3.90000       3.95100       3.74800       10.68100      9.62700       9.39100       9.45700       9.57900       9.08900      
16384      2.51900       3.04900       3.59800       3.61000       3.66700       3.71500       6.10800       7.39300       8.72400       8.75400       8.89300       9.00700      
32768      0.28300       0.18200       0.17300       0.25000       0.27400       0.33500       0.68600       0.44200       0.42000       0.60700       0.66400       0.81200      
65536      0.22100       0.16400       0.16900       0.17300       0.25000       0.27400       0.53600       0.39700       0.41000       0.42000       0.60700       0.66300      
131072     0.18700       0.15100       0.14300       0.14300       0.14400       0.22100       0.45300       0.36600       0.34600       0.34700       0.34900       0.53600      
262144     0.17000       0.14600       0.14200       0.14200       0.14300       0.14300       0.41200       0.35400       0.34400       0.34400       0.34600       0.34800      
524288     0.14800       0.14000       0.13900       0.13900       0.13900       0.14000       0.35900       0.34000       0.33600       0.33600       0.33700       0.33900      
1048576    0.13700       0.13600       0.13500       0.13500       0.13500       0.13500       0.33100       0.32900       0.32800       0.32800       0.32800       0.32800      
2097152    0.12900       0.12500       0.12900       0.13300       0.13400       0.13400       0.31200       0.30300       0.31200       0.32300       0.32500       0.32500      
4194304    0.11900       0.10100       0.08700       0.08500       0.08500       0.08500       0.28900       0.24400       0.21200       0.20700       0.20700       0.20700      
8388608    0.10600       0.08100       0.07400       0.07700       0.07700       0.07700       0.25600       0.19700       0.17900       0.18600       0.18600       0.18600      
