size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       38.91300      33.96000      32.77500      30.88300      31.27800      0.00000       146.24000     127.62900     123.02500     115.92400     117.54900     0.00000      
2048       26.49000      20.96000      17.89900      14.93100      14.17600      12.87900      99.43200      78.67700      67.18500      56.11500      53.27500      48.40200     
4096       18.49200      11.66700      8.36900       6.43800       6.12600       6.41700       69.49500      43.84600      31.45200      24.19500      23.02300      24.11700     
8192       10.03300      6.06800       4.86700       4.21700       4.35800       4.69900       37.70500      22.80400      18.27000      15.82800      16.37700      17.66000     
16384      4.70100       3.14600       2.66900       2.67600       2.77800       2.94800       17.66900      11.82500      10.03200      10.05700      10.42900      11.06600     
32768      2.71500       1.48600       1.30900       1.22600       1.18200       1.19000       10.19800      5.58300       4.91800       4.60900       4.43900       4.47200      
65536      1.25800       0.62600       0.46200       0.36600       0.36000       0.35900       4.72700       2.35100       1.73700       1.37600       1.35200       1.34700      
131072     0.55200       0.14000       0.09200       0.09900       0.12800       0.16700       2.07200       0.52600       0.34600       0.37200       0.48200       0.62800      
262144     0.34300       0.03700       0.02300       0.02600       0.03400       0.04600       1.28800       0.13900       0.08600       0.09900       0.12700       0.17100      
524288     0.27300       0.00900       0.00500       0.00500       0.00500       0.00500       1.02700       0.03500       0.01800       0.01800       0.01800       0.01900      
1048576    0.01500       0.00200       0.00200       0.00200       0.00200       0.00200       0.05500       0.00900       0.00600       0.00600       0.00600       0.00600      
2097152    0.00600       0.00200       0.00200       0.00200       0.00200       0.00200       0.02200       0.00600       0.00600       0.00600       0.00600       0.00600      
4194304    0.00100       0.00000       0.00000       0.00000       0.00000       0.00000       0.00300       0.00000       0.00000       0.00000       0.00000       0.00000      
8388608    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00000       0.00000       0.00000       0.00000       0.00000      
