size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       24.21200      16.89700      14.00500      13.71300      16.51400      0.00000       78.85000      55.02800      45.61100      44.65900      53.77900      0.00000      
2048       14.88200      9.07100       6.82100       6.24400       7.60600       11.52800      48.46600      29.54200      22.21400      20.33400      24.76900      37.54300     
4096       9.31700       5.33800       4.15800       4.25300       4.95500       6.57000       30.34300      17.38300      13.54000      13.85100      16.13800      21.39700     
8192       6.82200       3.34800       2.89900       3.30300       3.69600       4.38200       22.21700      10.90500      9.44200       10.75800      12.03800      14.27000     
16384      3.84400       2.62000       2.39900       2.47100       2.98100       3.30000       12.51900      8.53400       7.81400       8.04600       9.70700       10.74700     
32768      2.83300       1.84900       2.05700       2.10200       2.19500       2.65200       9.22800       6.02100       6.70000       6.84500       7.14900       8.63600      
65536      2.16000       1.35800       1.33200       1.65900       1.68000       1.74000       7.03400       4.42200       4.33900       5.40400       5.47000       5.66600      
131072     1.48300       0.92300       0.89700       0.91600       1.26800       1.32400       4.83000       3.00600       2.92200       2.98300       4.12900       4.31200      
262144     0.66800       0.46000       0.39000       0.34200       0.32700       0.64400       2.17600       1.49900       1.26900       1.11500       1.06400       2.09700      
524288     0.43400       0.28200       0.24100       0.23500       0.23600       0.24000       1.41400       0.91900       0.78400       0.76500       0.76700       0.78200      
1048576    0.28400       0.21400       0.19600       0.19700       0.20000       0.20300       0.92300       0.69600       0.63900       0.64100       0.65100       0.66000      
2097152    0.21300       0.17500       0.16400       0.16100       0.16100       0.16200       0.69400       0.56900       0.53400       0.52300       0.52500       0.52700      
4194304    0.17500       0.15000       0.14900       0.14800       0.14800       0.14800       0.56900       0.48800       0.48500       0.48200       0.48100       0.48200      
8388608    0.15100       0.14800       0.14700       0.14700       0.14700       0.14700       0.49100       0.48000       0.47900       0.47900       0.48000       0.48000      
