size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       18.81500      12.71400      8.28900       7.42700       1.63100       0.00000       80.98300      52.08200      35.67900      31.96800      7.01900       0.00000      
2048       11.73900      4.71300       2.90400       0.07200       0.07300       45.60600      19.24500      10.40500      0.30900       0.31400       0.00000       0.00000      
4096       10.17000      1.83000       0.14900       0.16300       0.07100       40.52100      6.89200       0.63400       0.68400       0.30400       0.00000       0.00000      
8192       8.26400       0.64500       1.07300       0.20200       0.32000       0.10700       33.33300      2.50600       4.05700       0.81200       1.27100       0.46000      
16384      8.09500       0.35400       0.41900       0.16900       2.18300       0.50000       30.80900      1.39000       1.63000       0.68100       7.73100       1.97400      
32768      7.06000       0.37900       0.24900       0.52200       1.04100       0.79400       27.79300      1.38100       0.96500       2.00200       3.93200       3.09000      
65536      3.60900       0.23100       0.16000       0.18500       0.22900       0.21400       13.84300      0.87400       0.65200       0.73200       0.86400       0.82000      
131072     0.24800       0.21500       0.23600       0.21400       0.23500       0.24100       0.93100       0.82400       0.88000       0.81900       0.87800       0.90200      
262144     0.22100       0.15000       0.17800       0.22500       0.19700       0.42500       0.84700       0.61500       0.71200       0.85000       0.77000       1.50500      
524288     0.19300       0.23500       0.22200       0.16500       0.21700       0.23400       0.76100       0.88000       0.84300       0.66700       0.82700       0.87700      
1048576    0.21700       0.32800       0.13400       0.14200       0.26200       0.19900       0.83000       1.17800       0.55900       0.58700       0.97500       0.77400      
2097152    0.31500       0.20700       0.18900       0.19100       0.15100       1.13900       0.79900       0.74400       0.75200       0.62000       0.00000       0.00000      
4194304    0.29500       0.21900       0.19100       0.22900       0.17800       0.21500       1.07900       0.83500       0.75200       0.86200       0.71200       0.82300      
8388608    0.22100       0.23000       0.22800       0.21700       0.22200       0.84000       0.86500       0.85700       0.82700       0.84200       0.00000       0.00000      
