size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       17.01400      7.23800       6.35000       6.85700       8.68600       0.00000       99.67400      42.40200      37.20000      40.16800      50.88400      0.00000      
2048       14.68900      5.74700       5.24800       5.21100       5.41200       6.72900       86.05200      33.67000      30.74300      30.53000      31.70300      39.42000     
4096       12.51700      4.47200       3.95500       3.73200       3.63300       3.71400       73.32800      26.19700      23.17000      21.86400      21.28600      21.75600     
8192       11.11200      2.90900       2.37100       2.20200       2.13200       2.14800       65.09800      17.04300      13.89200      12.89900      12.49000      12.58100     
16384      10.51900      1.70100       0.47600       0.32600       0.27900       0.29500       61.62500      9.96400       2.78700       1.91200       1.63700       1.72700      
32768      8.17100       1.12900       0.16400       0.14500       0.14900       0.16000       47.87000      6.61600       0.96200       0.84800       0.87400       0.93800      
65536      0.35100       0.09400       0.07900       0.06800       0.08400       0.08700       2.05600       0.55200       0.46000       0.40100       0.49300       0.51100      
131072     0.21000       0.02200       0.00600       0.00600       0.00700       0.01300       1.23200       0.13100       0.03500       0.03600       0.04200       0.07800      
262144     0.05200       0.02000       0.00400       0.00400       0.00400       0.00400       0.30700       0.11800       0.02500       0.02500       0.02500       0.02600      
524288     0.02000       0.00400       0.00400       0.00400       0.00400       0.00400       0.12000       0.02500       0.02500       0.02500       0.02500       0.02500      
1048576    0.00400       0.00400       0.00400       0.00400       0.00400       0.00400       0.02500       0.02500       0.02500       0.02500       0.02500       0.02500      
2097152    0.00400       0.00400       0.00400       0.00400       0.00400       0.00400       0.02500       0.02500       0.02500       0.02500       0.02500       0.02500      
4194304    0.00400       0.00400       0.00400       0.00400       0.00400       0.00400       0.02500       0.02500       0.02500       0.02500       0.02500       0.02500      
8388608    0.00400       0.00400       0.00400       0.00400       0.00400       0.00400       0.02500       0.02500       0.02500       0.02500       0.02500       0.02500      
