size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       38.90600      33.88100      32.71000      30.65300      30.76900      0.00000       146.10800     127.23700     122.87500     115.14900     115.58200     0.00000      
2048       26.47200      20.95400      18.09500      15.15700      14.52800      13.46600      99.44300      78.69100      67.95400      56.93700      54.56000      50.57200     
4096       18.49800      11.74200      8.40800       6.57700       6.33200       6.82100       69.46700      44.10700      31.57500      24.69800      23.77800      25.61600     
8192       10.03900      6.31200       4.96600       4.24300       4.45400       4.90600       37.71000      23.71000      18.64800      15.93400      16.73000      18.42300     
16384      4.71000       3.15000       2.68200       2.69700       2.79200       3.01400       17.68600      11.82800      10.07000      10.12700      10.48600      11.31800     
32768      2.71500       1.48300       1.30200       1.21400       1.16900       1.18000       10.19700      5.57300       4.88900       4.55900       4.39100       4.43300      
65536      1.26100       0.62500       0.47300       0.40200       0.42500       0.43800       4.73700       2.34700       1.77700       1.51000       1.59600       1.64400      
131072     0.55200       0.14200       0.10500       0.13200       0.18000       0.23600       2.07400       0.53400       0.39600       0.49500       0.67700       0.88800      
262144     0.34100       0.03700       0.02500       0.03100       0.04300       0.06300       1.28200       0.13900       0.09300       0.11600       0.16100       0.23500      
524288     0.27400       0.00900       0.00500       0.00500       0.00500       0.00500       1.02700       0.03400       0.01800       0.01800       0.01800       0.02000      
1048576    0.01400       0.00200       0.00200       0.00200       0.00200       0.00200       0.05400       0.00900       0.00600       0.00600       0.00600       0.00600      
2097152    0.00600       0.00200       0.00200       0.00200       0.00200       0.00200       0.02200       0.00600       0.00600       0.00600       0.00600       0.00600      
4194304    0.00100       0.00000       0.00000       0.00000       0.00000       0.00000       0.00300       0.00000       0.00000       0.00000       0.00000       0.00000      
8388608    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00000       0.00000       0.00000       0.00000       0.00000      
