size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       35.24600      32.11700      32.54200      36.62000      48.70300      0.00000       132.66100     120.88400     122.48600     137.83500     183.31300     0.00000      
2048       32.92100      31.09900      31.24700      31.95600      36.01300      47.92400      123.90900     117.05200     117.61100     120.27700     135.55000     180.37900    
4096       31.52100      30.46400      30.54800      30.81500      31.40600      35.32300      118.64200     114.66300     114.97900     115.98400     118.20900     132.95200    
8192       30.66100      29.88700      29.80600      29.90600      30.14700      30.73800      115.40300     112.49200     112.18700     112.56300     113.47000     115.69600    
16384      29.71100      28.62900      28.08500      27.88400      27.87200      27.97600      111.82900     107.75600     105.70700     104.95100     104.90600     105.30000    
32768      26.18500      25.26200      24.48200      23.95900      23.83300      23.79800      98.55900      95.08500      92.14900      90.18000      89.70500      89.57200     
65536      14.79000      13.44800      11.22400      9.16000       9.02200       8.98200       55.66700      50.61500      42.24700      34.47600      33.95600      33.80600     
131072     8.03600       2.32500       1.82700       1.36500       3.87700       4.58200       30.24600      8.74900       6.87800       5.13900       14.59400      17.24500     
262144     4.46500       1.42300       1.16500       1.17900       1.20000       3.75900       16.80400      5.35700       4.38700       4.43700       4.51600       14.15000     
524288     2.58000       1.11700       1.03900       1.03800       1.04700       1.05900       9.71000       4.20400       3.91200       3.90700       3.94000       3.98800      
1048576    1.49900       1.01300       0.75000       0.66000       0.65300       0.66700       5.64300       3.81300       2.82400       2.48300       2.45600       2.51000      
2097152    0.36800       0.30800       0.49900       0.22400       0.17900       0.17800       1.38400       1.16000       1.87700       0.84200       0.67500       0.66900      
4194304    0.01000       0.00600       0.00500       0.00500       0.00500       0.00500       0.03700       0.02300       0.01700       0.01700       0.01700       0.01700      
8388608    0.00200       0.00200       0.00200       0.00200       0.00200       0.00200       0.00800       0.00800       0.00800       0.00800       0.00800       0.00800      
