size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       25.12200      22.06400      21.88100      22.22100      25.09900      0.00000       98.91900      86.87900      86.15800      87.49500      98.82800      0.00000      
2048       20.17600      17.81300      16.94400      16.12100      17.19400      19.77400      79.44400      70.13700      66.71800      63.47600      67.70200      77.86000     
4096       16.14300      12.86000      12.76600      13.13200      13.68900      14.79200      63.56200      50.63500      50.26800      51.70900      53.90100      58.24600     
8192       13.56600      10.82600      10.77900      11.26300      11.98300      12.64100      53.41600      42.62600      42.44200      44.35000      47.18300      49.77400     
16384      10.86400      9.53100       9.76700       10.09100      10.65800      11.37400      42.77700      37.52900      38.45600      39.73500      41.96600      44.78400     
32768      9.38500       8.79700       8.79800       9.16300       9.45300       9.95500       36.95200      34.63900      34.64300      36.07900      37.22300      39.19900     
65536      8.62600       8.21200       8.15400       8.18200       8.51000       8.74600       33.96300      32.33700      32.10500      32.21800      33.50800      34.43700     
131072     8.02200       7.69000       7.60700       7.59500       7.63100       7.93700       31.58600      30.28100      29.95200      29.90600      30.04800      31.25200     
262144     7.45700       7.21300       7.14100       7.12000       7.12900       7.16800       29.36200      28.40300      28.11800      28.03400      28.07000      28.22300     
524288     6.98800       6.78200       6.71400       6.69200       6.68900       6.70100       27.51600      26.70500      26.43700      26.35000      26.33800      26.38600     
1048576    6.56000       6.40400       6.34300       6.31900       6.31200       6.31400       25.82900      25.21400      24.97600      24.88200      24.85400      24.86000     
2097152    6.18700       6.06500       6.02300       6.00400       5.99800       5.99800       24.36300      23.88000      23.71400      23.64200      23.61700      23.61600     
4194304    5.82200       5.71800       5.69500       5.69100       5.69100       5.69300       22.92300      22.51600      22.42500      22.40700      22.41000      22.41700     
8388608    5.40500       5.33100       5.31800       5.33100       5.34600       5.36000       21.28100      20.99200      20.93800      20.99000      21.05100      21.10600     
