size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       37.71100      34.87800      35.33000      38.05500      45.95000      0.00000       151.36100     139.98900     141.80200     152.74200     184.43100     0.00000      
2048       33.22200      30.76800      30.80100      31.47000      33.94600      41.10100      133.34200     123.49200     123.62600     126.31000     136.24900     164.96800    
4096       29.93200      28.08700      28.08700      28.32400      28.82400      30.87200      120.13900     112.73200     112.73100     113.68500     115.69100     123.91200    
8192       27.70200      26.70500      26.44500      26.73300      27.13300      28.04300      111.18900     107.18600     106.14200     107.30000     108.90300     112.55600    
16384      26.46200      24.38000      23.33500      24.88400      25.17900      25.64600      106.20800     97.85300      93.65900      99.87800      101.06200     102.93500    
32768      25.89500      22.83300      18.69400      17.66300      17.72900      17.95000      103.93500     91.64500      75.03200      70.89300      71.16000      72.04500     
65536      25.10400      20.88400      15.85600      14.83500      14.56600      14.52600      100.75900     83.82100      63.63900      59.54500      58.46400      58.30400     
131072     21.12800      19.04800      11.23400      9.86500       8.95400       8.49400       84.80000      76.45100      45.08900      39.59700      35.93700      34.09100     
262144     7.61300       6.75400       6.07900       1.86000       4.82200       5.49300       30.55700      27.10700      24.40000      7.46600       19.35200      22.04700     
524288     3.65900       0.78900       0.76300       0.81500       0.54300       4.35800       14.68600      3.16500       3.06400       3.27000       2.18000       17.49000     
1048576    1.32500       0.45400       0.43900       0.45400       0.46500       0.38500       5.31600       1.82100       1.76300       1.82400       1.86800       1.54300      
2097152    0.00700       0.00700       0.00800       0.00800       0.01000       0.01100       0.03000       0.02900       0.03100       0.03400       0.04100       0.04300      
4194304    0.00700       0.00600       0.00600       0.00600       0.00600       0.00600       0.02600       0.02500       0.02500       0.02500       0.02500       0.02500      
8388608    0.00600       0.00600       0.00600       0.00600       0.00600       0.00600       0.02500       0.02500       0.02500       0.02500       0.02500       0.02500      
