size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       38.74400      33.76600      32.47500      30.68600      30.98600      0.00000       145.98800     126.81600     122.36700     115.30900     116.75800     0.00000      
2048       26.19000      20.69900      17.62700      14.65800      13.97000      12.77100      98.68500      77.99600      66.41900      55.23100      52.46700      48.12000     
4096       16.78700      11.45200      8.14600       6.14200       5.79500       5.99900       63.25400      43.15300      30.69400      23.14400      21.83700      22.60400     
8192       7.59900       5.60300       4.55300       3.88400       4.10100       4.32000       28.53800      21.11100      17.15600      14.63400      15.40200      16.27800     
16384      4.64500       2.79500       2.48300       2.49200       2.56200       2.70300       17.50400      10.53300      9.35500       9.38800       9.65200       10.18600     
32768      2.83800       1.55700       1.41000       1.35600       1.34600       1.38300       10.69200      5.86500       5.29600       5.10900       5.06000       5.19800      
65536      1.89300       1.00200       0.89400       0.85400       0.82300       0.80400       7.11500       3.76700       3.36000       3.20900       3.09000       3.02200      
131072     0.90100       0.53100       0.36700       0.31200       0.28000       0.27900       3.38600       2.00000       1.38200       1.17600       1.05400       1.05100      
262144     0.42100       0.18200       0.09100       0.06600       0.09000       0.10800       1.58300       0.68500       0.34100       0.24700       0.33800       0.40400      
524288     0.24000       0.03900       0.01100       0.00900       0.01000       0.01200       0.90400       0.14800       0.04200       0.03500       0.03700       0.04500      
1048576    0.12600       0.00500       0.00100       0.00100       0.00100       0.00100       0.47300       0.01800       0.00500       0.00500       0.00500       0.00500      
2097152    0.11200       0.00100       0.00000       0.00000       0.00000       0.00000       0.42200       0.00200       0.00000       0.00000       0.00000       0.00000      
4194304    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00000       0.00000       0.00000       0.00000       0.00000      
8388608    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00000       0.00000       0.00000       0.00000       0.00000      
