size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       23.65500      19.43100      12.66600      10.84600      8.03900       0.00000       89.37300      73.41700      47.85600      40.98100      30.37400      0.00000      
2048       12.11000      5.06900       2.85200       0.88500       0.87100       0.98800       45.75400      19.15300      10.77500      3.34500       3.29100       3.73200      
4096       7.86700       1.53500       0.72100       0.58500       0.60100       0.64300       29.72300      5.79900       2.72300       2.21100       2.27000       2.42900      
8192       5.47700       0.49700       0.25200       0.25400       0.27600       0.30200       20.69400      1.87700       0.95100       0.96000       1.04300       1.13900      
16384      0.59600       0.17300       0.11900       0.11500       0.11900       0.12800       2.25000       0.65500       0.44900       0.43400       0.45000       0.48500      
32768      0.37700       0.10800       0.10000       0.10100       0.10200       0.10600       1.42400       0.40700       0.37900       0.38200       0.38700       0.40000      
65536      0.25200       0.09500       0.09400       0.09400       0.09500       0.09700       0.95300       0.36000       0.35400       0.35600       0.35900       0.36600      
131072     0.11300       0.08800       0.08700       0.08800       0.08800       0.09000       0.42800       0.33300       0.33000       0.33300       0.33300       0.33800      
262144     0.10000       0.08500       0.08300       0.08300       0.08400       0.08500       0.37800       0.32100       0.31400       0.31500       0.31700       0.32000      
524288     0.08700       0.08100       0.08100       0.08100       0.08100       0.08200       0.33000       0.30600       0.30600       0.30500       0.30700       0.31000      
1048576    0.08500       0.08000       0.08100       0.08100       0.08100       0.08100       0.32100       0.30400       0.30400       0.30500       0.30500       0.30700      
2097152    0.08300       0.08000       0.08000       0.08100       0.08100       0.08100       0.31500       0.30300       0.30400       0.30400       0.30500       0.30500      
4194304    0.08000       0.08000       0.08000       0.08000       0.08100       0.08100       0.30400       0.30300       0.30300       0.30400       0.30400       0.30500      
8388608    0.08000       0.08000       0.08000       0.08000       0.08000       0.08100       0.30400       0.30300       0.30300       0.30300       0.30400       0.30400      
