size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       23.01100      18.71300      22.96900      26.71500      18.83400      0.00000       37.99600      30.90000      37.92800      44.11400      31.09900      0.00000      
2048       14.92300      4.92500       3.21600       3.55200       4.30900       6.79700       24.64100      8.13200       5.31000       5.86500       7.11500       11.22400     
4096       12.73800      2.44700       1.62000       1.82400       2.42100       2.97700       21.03300      4.04100       2.67400       3.01300       3.99700       4.91600      
8192       2.23000       1.55500       0.88500       0.94500       1.06200       1.45900       3.68300       2.56800       1.46100       1.56000       1.75300       2.41000      
16384      1.29800       0.75000       0.70000       0.69900       0.74700       0.90500       2.14400       1.23800       1.15600       1.15400       1.23300       1.49400      
32768      1.06400       0.60700       0.62200       0.63400       0.64800       0.69800       1.75700       1.00200       1.02700       1.04600       1.07100       1.15200      
65536      0.54000       0.44300       0.42300       0.42500       0.42000       0.42000       0.89200       0.73100       0.69900       0.70200       0.69300       0.69400      
131072     0.41000       0.35200       0.34200       0.32700       0.32700       0.32800       0.67700       0.58100       0.56500       0.54000       0.54100       0.54200      
262144     0.30600       0.27800       0.27600       0.27500       0.27500       0.27500       0.50600       0.45900       0.45500       0.45400       0.45400       0.45500      
524288     0.26400       0.25000       0.25100       0.25500       0.25800       0.25800       0.43500       0.41200       0.41400       0.42200       0.42600       0.42600      
1048576    0.23100       0.22900       0.22900       0.22900       0.23000       0.23000       0.38100       0.37900       0.37800       0.37900       0.37900       0.38000      
2097152    0.22900       0.22900       0.22900       0.22900       0.22900       0.22900       0.37900       0.37800       0.37800       0.37800       0.37800       0.37800      
4194304    0.22900       0.22900       0.22900       0.22900       0.22900       0.22900       0.37800       0.37800       0.37800       0.37800       0.37800       0.37800      
8388608    0.22900       0.22900       0.22900       0.22900       0.22900       0.22900       0.37800       0.37800       0.37800       0.37800       0.37800       0.37800      
