size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       20.19800      17.32200      17.55100      20.10300      25.39700      0.00000       60.14800      51.58300      52.26400      59.86400      75.63100      0.00000      
2048       16.70200      13.31600      12.96000      14.17300      16.47000      21.72700      49.73600      39.65200      38.59300      42.20600      49.04600      64.70000     
4096       13.84000      11.38800      10.43500      10.42000      11.18600      13.48700      41.21500      33.91100      31.07500      31.03100      33.31200      40.16300     
8192       9.62100       8.66000       9.35700       9.34300       9.75000       10.70800      28.65100      25.78900      27.86400      27.82300      29.03600      31.88800     
16384      7.29500       5.48500       5.05500       4.91000       4.93400       4.99900       21.72400      16.33300      15.05300      14.62200      14.69200      14.88700     
32768      6.16000       5.10600       4.86500       4.88000       4.89900       4.92200       18.34300      15.20400      14.48700      14.53200      14.58800      14.65800     
65536      3.13100       2.75200       3.55500       4.23800       4.66000       4.85900       9.32300       8.19600       10.58700      12.62000      13.87600      14.46800     
131072     1.81500       0.78500       0.65900       0.60400       0.60600       0.61000       5.40600       2.33800       1.96300       1.79800       1.80300       1.81500      
262144     0.80800       0.42100       0.41900       0.42000       0.42000       0.41900       2.40500       1.25300       1.24900       1.25100       1.25000       1.24900      
524288     0.60600       0.41700       0.41600       0.41600       0.41600       0.41600       1.80600       1.24000       1.23900       1.23900       1.23900       1.23900      
1048576    0.51100       0.41600       0.41600       0.41600       0.41600       0.41600       1.52100       1.23900       1.23900       1.23900       1.23900       1.23900      
2097152    0.46500       0.41600       0.41600       0.41600       0.41600       0.41600       1.38500       1.23900       1.23900       1.23900       1.23900       1.23900      
4194304    0.44200       0.41600       0.41600       0.41600       0.41600       0.41600       1.31700       1.23900       1.23900       1.23900       1.23900       1.23900      
8388608    0.43100       0.41600       0.41600       0.41600       0.41600       0.41600       1.28400       1.23800       1.23800       1.23900       1.23900       1.23900      
