size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       18.35800      20.08500      18.90700      13.35500      9.48300       0.00000       44.51500      48.70300      45.84600      32.38300      22.99600      0.00000      
2048       14.60000      14.35100      18.05400      11.42200      4.75000       5.39700       35.40200      34.79800      43.77800      27.69500      11.51800      13.08600     
4096       9.03900       8.00500       9.45200       10.39700      4.32100       4.27300       21.91800      19.41100      22.92000      25.21000      10.47800      10.36100     
8192       4.40500       3.99000       3.90500       3.96900       4.03600       3.83600       10.68100      9.67600       9.47000       9.62500       9.78600       9.30100      
16384      2.51900       3.04900       3.61600       3.64200       3.73300       3.79600       6.10800       7.39300       8.76700       8.83200       9.05300       9.20400      
32768      0.28300       0.18200       0.17400       0.26900       0.30600       0.40000       0.68600       0.44200       0.42100       0.65200       0.74300       0.96900      
65536      0.22100       0.16400       0.16900       0.17300       0.26900       0.30600       0.53600       0.39700       0.41000       0.42100       0.65200       0.74200      
131072     0.18700       0.15100       0.14300       0.14300       0.14400       0.23900       0.45300       0.36600       0.34600       0.34800       0.34900       0.58000      
262144     0.17000       0.14600       0.14200       0.14200       0.14300       0.14400       0.41200       0.35400       0.34400       0.34400       0.34600       0.34800      
524288     0.14800       0.14000       0.13900       0.13900       0.13900       0.14000       0.35900       0.34000       0.33600       0.33600       0.33700       0.33900      
1048576    0.13700       0.13600       0.13500       0.13500       0.13500       0.13500       0.33100       0.32900       0.32800       0.32800       0.32800       0.32800      
2097152    0.12900       0.12500       0.12900       0.13300       0.13400       0.13400       0.31200       0.30300       0.31200       0.32300       0.32500       0.32500      
4194304    0.11900       0.10100       0.08700       0.08500       0.08500       0.08500       0.28900       0.24400       0.21200       0.20700       0.20700       0.20700      
8388608    0.10600       0.08100       0.07400       0.07700       0.07700       0.07700       0.25600       0.19700       0.17900       0.18600       0.18600       0.18600      
