size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       47.13300      38.45700      41.40500      41.18900      37.05600      0.00000       190.84600     155.71300     167.65000     166.77700     150.04100     0.00000      
2048       40.31900      35.32000      33.28500      37.72300      34.71800      34.55300      163.25300     143.01500     134.77300     152.74200     140.57700     139.90500    
4096       38.65100      29.26100      30.23300      29.97100      33.36600      33.56200      156.50100     118.48000     122.41700     121.35300     135.10300     135.89300    
8192       29.57400      28.58500      27.55700      29.85600      29.85100      31.81700      119.74800     115.74400     111.58200     120.88700     120.86900     128.82900    
16384      25.43600      23.60800      27.03200      27.31900      29.60300      29.59500      102.99300     95.59000      109.45200     110.61800     119.86300     119.83300    
32768      18.74500      18.75200      22.27000      26.84600      27.14300      29.39200      75.89900      75.92800      90.17100      108.70200     109.90500     119.01100    
65536      11.23100      14.40000      18.54700      22.14300      26.77200      27.09500      45.47600      58.30600      75.10000      89.65700      108.40300     109.70800    
131072     9.97800       9.27200       14.22900      18.51700      22.13700      26.76900      40.40300      37.54300      57.61300      74.97800      89.63200      108.39100    
262144     9.67600       9.03700       9.25000       14.21400      18.51400      22.13200      39.17700      36.59100      37.45500      57.55400      74.96400      89.61200     
524288     5.93100       5.12400       5.03500       5.14300       9.82500       13.98500      24.01400      20.74700      20.38800      20.82400      39.78200      56.62400     
1048576    4.27100       3.33900       2.97800       2.98500       3.02700       9.05300       17.29300      13.52100      12.05700      12.08800      12.25500      36.65500     
2097152    3.71000       2.95300       2.96200       2.97300       2.98100       3.02200       15.02200      11.95600      11.99400      12.03700      12.06900      12.23600     
4194304    3.40500       2.92200       2.92500       2.94200       2.95500       2.96300       13.78500      11.83300      11.84500      11.91200      11.96400      11.99700     
8388608    2.96800       2.70200       2.76400       2.79500       2.84200       2.86100       12.01600      10.94200      11.19000      11.31600      11.50700      11.58500     
