size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       30.32600      25.57700      24.04100      25.15900      27.38100      0.00000       101.25300     85.39500      80.26600      83.99900      91.41900      0.00000      
2048       22.64500      18.89300      17.12500      16.56100      17.28700      19.22900      75.60800      63.08000      57.17600      55.29200      57.71900      64.20200     
4096       17.59800      13.24000      11.72300      11.03600      11.73600      13.28600      58.75600      44.20600      39.14000      36.84800      39.18300      44.35800     
8192       12.63000      10.15000      8.73500       8.83900       9.42800       10.48700      42.16900      33.88700      29.16300      29.51000      31.47700      35.01400     
16384      10.02100      7.90600       7.56700       7.62700       7.97200       8.50800       33.45700      26.39700      25.26500      25.46500      26.61700      28.40600     
32768      8.40800       6.87400       6.67000       6.70300       6.84200       7.15500       28.07200      22.95100      22.26900      22.37900      22.84300      23.88800     
65536      7.23100       6.14000       5.96700       5.98700       6.10200       6.27500       24.14400      20.50100      19.92400      19.98900      20.37400      20.95200     
131072     6.23200       5.54500       5.42000       5.45100       5.55900       5.69900       20.80600      18.51300      18.09700      18.20100      18.56000      19.02900     
262144     5.31400       4.94200       4.86500       4.90400       5.00700       5.14300       17.74200      16.50200      16.24300      16.37200      16.71600      17.17000     
524288     4.46000       4.17500       4.10900       4.14600       4.23200       4.34700       14.89200      13.93900      13.72000      13.84200      14.13000      14.51300     
1048576    3.65900       3.25900       3.17800       3.18700       3.24600       3.32600       12.21700      10.88100      10.61000      10.64100      10.83700      11.10400     
2097152    2.69900       2.35200       2.23100       2.20900       2.25100       2.32300       9.01200       7.85100       7.44900       7.37400       7.51500       7.75700      
4194304    1.83100       1.38400       1.22200       1.14900       1.10600       1.12400       6.11300       4.62000       4.07800       3.83700       3.69300       3.75300      
8388608    0.95600       0.59300       0.40100       0.29900       0.24400       0.22100       3.19200       1.98100       1.33900       0.99700       0.81400       0.73800      
