size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       19.70100      14.67200      14.47400      14.78300      16.32100      0.00000       70.28400      52.34100      51.63700      52.73800      58.22700      0.00000      
2048       14.83200      11.10200      10.82700      9.76200       9.93500       10.58300      52.91500      39.60700      38.62400      34.82600      35.44300      37.75600     
4096       8.94700       4.74300       4.06400       3.22400       3.24900       3.39300       31.91900      16.92100      14.50000      11.50100      11.59000      12.10500     
8192       7.09300       3.22600       2.82700       2.79400       2.78500       2.78900       25.30400      11.50700      10.08600      9.96800       9.93500       9.95100      
16384      5.57100       2.80700       2.69800       2.73600       2.74600       2.75400       19.87300      10.01200      9.62300       9.76200       9.79600       9.82300      
32768      3.33200       2.68400       2.65900       2.66900       2.70800       2.71900       11.88700      9.57400       9.48500       9.52300       9.66000       9.69900      
65536      3.00700       2.61700       2.61400       2.62500       2.63600       2.67200       10.72700      9.33700       9.32400       9.36300       9.40300       9.53100      
131072     2.76800       2.45700       2.49300       2.51300       2.52600       2.54100       9.87500       8.76600       8.89200       8.96500       9.01100       9.06600      
262144     2.12500       2.05800       2.06400       2.10000       2.13200       2.16500       7.58200       7.34200       7.36300       7.49200       7.60500       7.72200      
524288     1.59300       1.45900       1.35000       1.27400       1.20300       1.12900       5.68100       5.20500       4.81700       4.54500       4.29000       4.02800      
1048576    1.10200       0.89700       0.82000       0.78800       0.77600       0.77000       3.93000       3.20100       2.92700       2.81100       2.76700       2.74700      
2097152    0.62400       0.52600       0.47900       0.47000       0.46600       0.46100       2.22600       1.87600       1.71000       1.67800       1.66200       1.64500      
4194304    0.07000       0.05700       0.05700       0.05500       0.03900       0.03900       0.24900       0.20200       0.20400       0.19700       0.14000       0.13900      
8388608    0.03900       0.03900       0.03900       0.03900       0.03900       0.03900       0.13900       0.13900       0.13900       0.13900       0.13900       0.13900      
