size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       18.96300      11.66700      10.95500      24.97300      0.00000       51.59600      31.74600      29.80800      67.95100      0.00000       0.00000       0.00000      
2048       13.44600      9.14800       0.98100       14.20400      24.94500      36.58500      24.89000      2.83400       38.64800      67.87300      0.00000       0.00000      
4096       7.38500       9.11500       10.75700      14.18800      20.09500      24.80300      29.27000      38.60400      0.00000       0.00000       0.00000       0.00000      
8192       9.16200       7.07000       7.20400       7.59400       9.11000       24.93000      19.23600      19.60100      20.66200      24.78900      0.00000       0.00000      
16384      6.93400       7.59200       9.10900       18.86600      20.65700      24.78400      0.00000       0.00000       0.00000       0.00000       0.00000       0.00000      
32768      7.51900       0.27600       0.84400       7.58300       20.45900      0.81200       2.43600       20.63200      0.00000       0.00000       0.00000       0.00000      
65536      1.34000       6.98000       7.17500       3.81400       18.99100      19.52300      0.00000       0.00000       0.00000       0.00000       0.00000       0.00000      
131072     6.68300       6.65600       6.69200       0.66800       18.18500      18.11200      18.20800      1.90500       0.00000       0.00000       0.00000       0.00000      
262144     6.35400       6.34100       6.44900       6.58300       17.29000      17.25300      17.54600      17.91200      0.00000       0.00000       0.00000       0.00000      
524288     5.36900       5.53400       5.64900       5.74500       5.82400       5.89000       14.60700      15.05700      15.37000      15.63100      15.84700      16.02500     
1048576    3.68500       3.85000       0.11100       10.02600      10.47500      0.47400       0.00000       0.00000       0.00000       0.00000       0.00000       0.00000      
2097152    0.10100       0.03300       0.01300       0.27600       0.09100       0.03600       0.00000       0.00000       0.00000       0.00000       0.00000       0.00000      
4194304    0.01700       0.28800       0.01200       0.01200       0.01200       0.04700       0.82000       0.03300       0.03300       0.03300       0.00000       0.00000      
8388608    0.01000       0.37100       0.01200       0.22600       0.01200       0.01200       0.02800       1.06300       0.03100       0.66400       0.03200       0.03200      
