size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       26.72500      11.95600      9.84100       11.40900      15.60700      0.00000       104.18400     46.61000      38.36200      44.47500      60.84200      0.00000      
2048       22.78700      9.75300       8.73000       9.24200       10.84000      14.68700      88.83000      38.02200      34.03100      36.02800      42.25900      57.25300     
4096       10.16700      8.30200       7.71900       7.84200       8.33700       9.69700       39.63500      32.36300      30.08900      30.57100      32.50100      37.80200     
8192       7.46100       6.51200       6.57400       6.86900       6.96400       7.34500       29.08600      25.38700      25.62800      26.77800      27.14700      28.63300     
16384      5.87200       5.07800       5.11000       5.28500       5.44000       5.49500       22.89100      19.79500      19.92000      20.60200      21.20600      21.42000     
32768      3.37400       3.37200       3.58400       3.88200       3.96900       4.00400       13.15400      13.14600      13.97300      15.13400      15.47100      15.60900     
65536      1.18000       0.67700       0.28100       0.15200       0.14500       0.26600       4.60200       2.64000       1.09500       0.59400       0.56300       1.03700      
131072     0.72000       0.12600       0.06500       0.05300       0.05300       0.06000       2.80500       0.49100       0.25400       0.20800       0.20700       0.23400      
262144     0.41200       0.08400       0.05200       0.05200       0.05200       0.05300       1.60800       0.32900       0.20400       0.20300       0.20500       0.20600      
524288     0.01900       0.01000       0.01300       0.02200       0.03600       0.04800       0.07300       0.04000       0.05100       0.08500       0.14000       0.18800      
1048576    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00100       0.00100       0.00100       0.00100       0.00100      
2097152    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00100       0.00100       0.00100       0.00100       0.00100      
4194304    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00100       0.00100       0.00100       0.00100       0.00100      
8388608    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00100       0.00100       0.00100       0.00100       0.00100      
