size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       23.01100      18.56700      22.88400      27.26500      17.79300      0.00000       37.99600      30.65900      37.78700      45.02100      29.38000      0.00000      
2048       14.92300      4.89000       3.14100       3.26600       3.89700       5.61700       24.64100      8.07400       5.18700       5.39300       6.43400       9.27500      
4096       12.73800      2.43500       1.60400       1.74700       2.18000       2.66900       21.03300      4.02100       2.64800       2.88500       3.60000       4.40800      
8192       2.23000       1.55000       0.88100       0.92000       0.97900       1.24500       3.68300       2.55900       1.45500       1.51900       1.61600       2.05500      
16384      1.29800       0.74700       0.69700       0.69400       0.73300       0.82400       2.14400       1.23400       1.15100       1.14600       1.21000       1.36000      
32768      1.06400       0.60700       0.62000       0.63200       0.64400       0.67900       1.75700       1.00200       1.02300       1.04300       1.06400       1.12100      
65536      0.54000       0.44200       0.42300       0.42400       0.41900       0.42000       0.89200       0.73000       0.69800       0.70100       0.69200       0.69400      
131072     0.41000       0.35200       0.34200       0.32700       0.32700       0.32700       0.67700       0.58100       0.56500       0.54000       0.54000       0.54000      
262144     0.30600       0.27800       0.27600       0.27500       0.27500       0.27500       0.50600       0.45900       0.45500       0.45400       0.45400       0.45500      
524288     0.26400       0.25000       0.25100       0.25500       0.25800       0.25800       0.43500       0.41200       0.41400       0.42200       0.42500       0.42600      
1048576    0.23100       0.22900       0.22900       0.22900       0.23000       0.23000       0.38100       0.37900       0.37800       0.37900       0.37900       0.38000      
2097152    0.22900       0.22900       0.22900       0.22900       0.22900       0.22900       0.37900       0.37800       0.37800       0.37800       0.37800       0.37800      
4194304    0.22900       0.22900       0.22900       0.22900       0.22900       0.22900       0.37800       0.37800       0.37800       0.37800       0.37800       0.37800      
8388608    0.22900       0.22900       0.22900       0.22900       0.22900       0.22900       0.37800       0.37800       0.37800       0.37800       0.37800       0.37800      
