size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       17.55900      9.87000       8.04300       6.89300       5.03100       0.00000       66.91900      37.61600      30.65200      26.26900      19.17300      0.00000      
2048       9.23400       3.92100       2.30400       2.13300       2.39800       3.97100       35.19400      14.94500      8.78100       8.13000       9.13800       15.13500     
4096       7.14800       2.70200       1.94900       1.89100       1.98700       2.26400       27.24000      10.29800      7.42900       7.20800       7.57200       8.62800      
8192       4.25200       1.90900       1.75900       1.74700       1.78400       1.87600       16.20700      7.27500       6.70200       6.65800       6.79900       7.15000      
16384      3.83000       1.60900       1.59900       1.63400       1.66000       1.70300       14.59800      6.13200       6.09400       6.22600       6.32800       6.49100      
32768      3.64200       1.55100       1.53900       1.55600       1.59400       1.62900       13.88200      5.91200       5.86600       5.92800       6.07600       6.20700      
65536      1.62700       1.52000       1.51100       1.52000       1.54000       1.58100       6.19900       5.79400       5.75800       5.79200       5.86900       6.02400      
131072     1.45400       1.45900       1.49300       1.49900       1.51100       1.53200       5.54200       5.56100       5.68900       5.71300       5.75700       5.84000      
262144     1.40300       1.34100       1.33500       1.47400       1.48200       1.49400       5.34900       5.11200       5.08800       5.61800       5.64800       5.69500      
524288     1.32500       1.27700       1.28100       1.28800       1.42700       1.43400       5.04900       4.86800       4.88300       4.91000       5.43800       5.46600      
1048576    1.14600       1.14800       1.16300       1.17400       1.17900       1.31500       4.36700       4.37500       4.43400       4.47600       4.49200       5.01100      
2097152    0.98500       0.96400       0.99100       1.02200       1.03700       1.04300       3.75300       3.67300       3.77600       3.89600       3.95200       3.97700      
4194304    0.83900       0.80200       0.82500       0.89100       0.94400       0.96900       3.19900       3.05600       3.14300       3.39700       3.59700       3.69300      
8388608    0.71900       0.68900       0.71200       0.77800       0.86200       0.92000       2.74100       2.62400       2.71400       2.96300       3.28300       3.50600      
