size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       10.16600      5.90800       5.70600       5.99800       7.00600       0.00000       63.10000      36.67400      35.41700      37.23000      43.49000      0.00000      
2048       8.02300       5.44500       5.35300       5.45400       5.72300       6.67900       49.79800      33.79700      33.22600      33.85200      35.52600      41.45800     
4096       6.79800       5.12500       5.00300       5.00500       5.10500       5.35000       42.19900      31.80900      31.05600      31.06500      31.68700      33.20600     
8192       6.11200       4.81400       4.68600       4.67700       4.71200       4.80500       37.94100      29.88000      29.08900      29.03300      29.24600      29.82600     
16384      4.96400       4.44500       4.28500       4.22300       4.19800       4.20100       30.81000      27.59100      26.60000      26.21100      26.05600      26.07400     
32768      4.13900       3.37600       3.14000       2.94500       2.85800       2.81900       25.69400      20.95300      19.49300      18.28000      17.74000      17.49900     
65536      2.18400       2.19500       0.61700       0.70900       0.83300       0.95000       13.55800      13.62400      3.83200       4.40000       5.16800       5.89700      
131072     0.75200       0.24800       0.26300       0.16900       0.17200       0.20800       4.66900       1.53700       1.63500       1.05100       1.06900       1.29400      
262144     0.36000       0.15800       0.15100       0.15700       0.15900       0.16200       2.23500       0.98300       0.94000       0.97500       0.98500       1.00400      
524288     0.19400       0.13600       0.12600       0.12500       0.13100       0.13300       1.20400       0.84100       0.78300       0.77800       0.81300       0.82300      
1048576    0.07000       0.07000       0.07200       0.06700       0.06800       0.07300       0.43600       0.43200       0.45000       0.41500       0.42300       0.45300      
2097152    0.03300       0.00200       0.00200       0.00200       0.00200       0.00100       0.20300       0.01000       0.01200       0.01400       0.01000       0.00800      
4194304    0.03200       0.00100       0.00000       0.00000       0.00000       0.00000       0.19600       0.00400       0.00300       0.00300       0.00300       0.00300      
8388608    0.00100       0.00000       0.00000       0.00000       0.00000       0.00000       0.00400       0.00300       0.00300       0.00300       0.00300       0.00300      
